"","mean","sd","5.5%","94.5%"
"a_gp[3]",-0.13719843223855,0.275812745265989,-0.59225300875,0.283110762
"a_gp[4]",-0.1388382598109,0.236710934923384,-0.5447379967,0.20468133385
"a_gp[5]",-0.56269801950254,0.242230410126057,-0.97695814235,-0.2010685811
"a_gp[6]",-0.49350651183842,0.443373788452388,-1.2137080115,0.19062746885
"a_gp[7]",-0.256060742426925,0.240129409123346,-0.6528045132,0.1028598085
"a_gp[8]",-0.370079944418091,0.228587430418523,-0.7565880989,-0.03890388999
"a_gp[9]",-0.932494784370325,0.284562596430098,-1.4068391795,-0.5093164724
"a_gp[10]",-0.686837924461542,0.49282695619697,-1.4855592635,0.0811761045900004
"a_gp[11]",-0.456288605083177,0.339975176829597,-0.9984099498,0.0743594195300002
"a_gp[12]",-0.6735847373045,0.234313589336103,-1.086109975,-0.32852010315
"a_gp[13]",-0.21881719388108,0.262699006888062,-0.6579975075,0.1893685158
"a_gp[14]",-0.95019098339295,0.508129968242575,-1.8031003305,-0.18229813655
"a_gp[15]",-0.177144210044522,0.663958710340709,-1.25420904,0.86464252105
"a_gp[16]",0.428969530894936,0.281982119988897,-0.0439425310250001,0.853876093
"a_gp[17]",-0.473415590126725,0.231639073911652,-0.8713186682,-0.13039957015
"a_gp[18]",0.449135362717497,0.243968163630342,0.03940446522,0.80208072135
"a_gp[19]",-0.127469996933073,0.493781951177038,-0.95512864685,0.632653987300001
"a_gp[20]",-0.013168443275189,0.240200247185543,-0.4182245639,0.3445304798
"a_gp[21]",0.413907135231153,0.223034009690624,0.031656494115,0.74318709615
"a_gp[22]",1.9012906378025,0.339303543860507,1.350583681,2.446167118
"a_gp[23]",-0.391911376843783,0.38955021581776,-1.035760915,0.2062339805
"a_gp[24]",-0.069430877084115,0.232034377223126,-0.4614257314,0.27364190885
"a_gp[25]",0.876056485689,0.245570142987809,0.4645526872,1.240403768
"a_gp[26]",0.968961401177557,0.449919306082752,0.23593950295,1.682353045
"a_gp[27]",-0.0051870386536,0.295154497883669,-0.5182269933,0.4391581034
"a_gp[28]",-0.207133914080323,0.233084010729233,-0.60301072315,0.1317205109
"a_gp[29]",0.8358579705035,0.259164086563002,0.42227555755,1.231650229
"a_gp[30]",-0.427554551862855,0.335682606448286,-0.97713049875,0.0980924352400002
"a_gp[31]",-0.514643443024677,0.239661605730348,-0.90888828085,-0.16079819015
"a_gp[32]",0.657975953262075,0.258815345190165,0.22455918145,1.038140368
"a_gp[33]",0.18015264194607,0.364159364043282,-0.41729007585,0.75513749355
"a_gp[34]",-0.48228612255495,0.283410101890559,-0.95108903455,-0.05980665874
"a_gp[35]",-0.612809460386075,0.258853286858506,-1.027467769,-0.21773707795
"a_gp[36]",-0.3601534451598,0.365969306980738,-0.95594309385,0.19794817925
"a_gp[37]",-0.410433016315322,0.295218594332456,-0.8954027685,0.0538646518350001
"a_gp[38]",-0.267098600627774,0.313364669257286,-0.7808649426,0.2092208405
"a_gp[39]",0.269537016741066,0.393928688417892,-0.3731323581,0.8816976655
"a_gp[40]",-1.18348905815533,0.480158899370631,-1.9951036105,-0.45829849265
