focal,file,FileName,timestamp,date,time,individual,sex,age,location.long,location.lat,nutcracking,1st_arrival_ground,1st_strike_min,resource,n_nuts,fragmented,n_success,n_cons_ground,n_cons_tree,n_cons_unknown,obs
2023-07-09_1602_MVI_5711,2023-07-09_1602_MVI_5711,2023-07-09_1602_MVI_5711.MP4,7/9/2023 16:02,7/9/2023,16:02:00,João Grilo,male,subadult,-40.89982,-3.82662,0,,,,,,,,,,
2023-07-09_1631_MVI_5714,2023-07-09_1631_MVI_5714,2023-07-09_1631_MVI_5714.MP4,7/9/2023 16:31,7/9/2023,16:31:00,João Grilo,male,subadult,-40.90005,-3.82599,1,0,1,macauba,1,0,1,0,1,0,
2023-07-11_0706_MVI_5718,2023-07-11_0706_MVI_5718,2023-07-11_0706_MVI_5718.MP4,7/11/2023 7:06,7/11/2023,7:06:00,Maria Bonita,female,adult,-40.89753,-3.8272,1,0,1,macauba,1,0,1,0,1,0,
2023-07-11_0724_MVI_5722,2023-07-11_0724_MVI_5722,2023-07-11_0724_MVI_5722.MP4,7/11/2023 7:24,7/11/2023,7:24:00,Maria Bonita,female,adult,-40.89847,-3.82723,1,0,4,macauba,1,0,1,0,1,0,
2023-07-11_0740_MVI_5726,2023-07-11_0740_MVI_5726,2023-07-11_0740_MVI_5726.MP4,7/11/2023 7:40,7/11/2023,7:40:00,Maria Bonita,female,adult,-40.89828,-3.82715,1,0,1,macauba,1,0,1,0,1,0,
2023-07-11_0757_MVI_5730,2023-07-11_0757_MVI_5730,2023-07-11_0757_MVI_5730.MP4,7/11/2023 7:57,7/11/2023,7:57:00,Maria Bonita,female,adult,-40.89779,-3.82726,1,3,3,macauba,1,0,1,0,1,0,
2023-07-11_0813_MVI_5736,2023-07-11_0813_MVI_5736,2023-07-11_0813_MVI_5736.MP4,7/11/2023 8:13,7/11/2023,8:13:00,Maria Bonita,female,adult,-40.89782,-3.82726,0,,,,,,,,,,
2023-07-11_0831_MVI_5740,2023-07-11_0831_MVI_5740,2023-07-11_0831_MVI_5740.MP4,7/11/2023 8:31,7/11/2023,8:31:00,Maria Bonita,female,adult,-40.89754,-3.8275,1,NA,1,macauba,1,0,1,0,1,0,
2023-07-11_0848_MVI_5743,2023-07-11_0848_MVI_5743,2023-07-11_0848_MVI_5743.MP4,7/11/2023 8:48,7/11/2023,8:48:00,Maria Bonita,female,adult,-40.8975,-3.82743,0,,,,,,,,,,
2023-03-07_1135_MVI_1281,2023-03-07_1135_MVI_1281,2023-03-07_1135_MVI_1281.MP4,3/7/2023 11:35,3/7/2023,11:35:00,Mucunzá,male,subadult,-40.89385,-3.82761,1,1,5,macauba,2,0,2,0,1,1,
2023-03-07_1149_MVI_1288,2023-03-07_1149_MVI_1288,2023-03-07_1149_MVI_1288.MP4,3/7/2023 11:49,3/7/2023,11:49:00,Mucunzá,male,subadult,-40.89373,-3.82717,1,1,2,macauba,2,0,1,0,1,0,
2023-03-07_1203_MVI_1291,2023-03-07_1203_MVI_1291,2023-03-07_1203_MVI_1291.MP4,3/7/2023 12:03,3/7/2023,12:03:00,Mucunzá,male,subadult,-40.89362,-3.82734,0,,,,,,,,,,
2023-04-30_1159_MVI_2566,2023-04-30_1159_MVI_2566,2023-04-30_1159_MVI_2566.MP4,4/30/2023 11:59,4/30/2023,11:59:00,Betânia,female,adult,-40.89252,-3.82637,0,,,,,,,,,,
2023-04-30_1215_MVI_2568,2023-04-30_1215_MVI_2568,2023-04-30_1215_MVI_2568.MP4,4/30/2023 12:15,4/30/2023,12:15:00,Betânia,female,adult,-40.89238,-3.82648,0,,,,,,,,,,
2023-04-30_1231_MVI_2572,2023-04-30_1231_MVI_2572,2023-04-30_1231_MVI_2572.MP4,4/30/2023 12:31,4/30/2023,12:31:00,Betânia,female,adult,-40.89224,-3.82677,0,,,,,,,,,,
2023-04-30_1323_MVI_2581,2023-04-30_1323_MVI_2581,2023-04-30_1323_MVI_2581.MP4,4/30/2023 13:23,4/30/2023,13:23:00,Betânia,female,adult,-40.89249,-3.82666,0,,,,,,,,,,
2023-04-30_1358_MVI_2589,2023-04-30_1358_MVI_2589,2023-04-30_1358_MVI_2589.MP4,4/30/2023 13:58,4/30/2023,13:58:00,Betânia,female,adult,-40.89307,-3.82592,0,,,,,,,,,,
2023-04-30_1431_MVI_2594,2023-04-30_1431_MVI_2594,2023-04-30_1431_MVI_2594.MP4,4/30/2023 14:31,4/30/2023,14:31:00,Betânia,female,adult,-40.89334,-3.82634,0,,,,,,,,,,
2023-04-30_1456_MVI_2597,2023-04-30_1456_MVI_2597,2023-04-30_1456_MVI_2597.MP4,4/30/2023 14:56,4/30/2023,14:56:00,Betânia,female,adult,-40.89402,-3.82698,0,,,,,,,,,,
2023-04-30_1512_MVI_2600,2023-04-30_1512_MVI_2600,2023-04-30_1512_MVI_2600.MP4,4/30/2023 15:12,4/30/2023,15:12:00,Betânia,female,adult,-40.89426,-3.827,0,,,,,,,,,,
2023-07-11_0905_MVI_5746,2023-07-11_0905_MVI_5746,2023-07-11_0905_MVI_5746.MP4,7/11/2023 9:05,7/11/2023,9:05:00,Maria Bonita,female,adult,-40.89765,-3.82733,1,1,1,macauba,3,0,3,3,0,0,
2023-07-11_0920_MVI_5751,2023-07-11_0920_MVI_5751,2023-07-11_0920_MVI_5751.MP4,7/11/2023 9:20,7/11/2023,9:20:00,Maria Bonita,female,adult,-40.89755,-3.82741,1,NA,1,macauba,1,0,1,0,1,0,
2023-07-11_0936_MVI_5756,2023-07-11_0936_MVI_5756,2023-07-11_0936_MVI_5756.MP4,7/11/2023 9:36,7/11/2023,9:36:00,Maria Bonita,female,adult,-40.89772,-3.82729,1,1,1,macauba,3,0,2,0,2,0,
2023-07-11_0952_MVI_5760,2023-07-11_0952_MVI_5760,2023-07-11_0952_MVI_5760.MP4,7/11/2023 9:52,7/11/2023,9:52:00,Maria Bonita,female,adult,-40.89761,-3.82731,0,,,,,,,,,,
2023-07-11_1030_MVI_5765,2023-07-11_1030_MVI_5765,2023-07-11_1030_MVI_5765.MP4,7/11/2023 10:30,7/11/2023,10:30:00,Maria Bonita,female,adult,-40.89495,-3.82711,0,,,,,,,,,,
2023-07-11_1159_MVI_5769,2023-07-11_1159_MVI_5769,2023-07-11_1159_MVI_5769.MP4,7/11/2023 11:59,7/11/2023,11:59:00,Maria Bonita,female,adult,-40.8944,-3.82747,0,,,,,,,,,,
2023-07-11_1215_MVI_5773,2023-07-11_1215_MVI_5773,2023-07-11_1215_MVI_5773.MP4,7/11/2023 12:15,7/11/2023,12:15:00,Maria Bonita,female,adult,-40.89398,-3.82728,0,,,,,,,,,,
2023-03-24_1421_MVI_1784,2023-03-24_1421_MVI_1784,2023-03-24_1421_MVI_1784.MP4,3/24/2023 14:21,3/24/2023,14:21:00,Betânia,female,adult,-40.89268,-3.82617,0,,,,,,,,,,
2023-03-24_1437_MVI_1789,2023-03-24_1437_MVI_1789,2023-03-24_1437_MVI_1789.MP4,3/24/2023 14:37,3/24/2023,14:37:00,Betânia,female,adult,-40.89271,-3.82634,0,,,,,,,,,,
2023-03-24_1452_MVI_1792,2023-03-24_1452_MVI_1792,2023-03-24_1452_MVI_1792.MP4,3/24/2023 14:52,3/24/2023,14:52:00,Betânia,female,adult,-40.89283,-3.82631,0,,,,,,,,,,
2023-03-24_1517_MVI_1796,2023-03-24_1517_MVI_1796,2023-03-24_1517_MVI_1796.MP4,3/24/2023 15:17,3/24/2023,15:17:00,Betânia,female,adult,-40.89295,-3.82634,0,,,,,,,,,,
2023-03-24_1537_MVI_1801,2023-03-24_1537_MVI_1801,2023-03-24_1537_MVI_1801.MP4,3/24/2023 15:37,3/24/2023,15:37:00,Betânia,female,adult,-40.89404,-3.82733,0,,,,,,,,,,
2023-07-11_1235_MVI_5777,2023-07-11_1235_MVI_5777,2023-07-11_1235_MVI_5777.MP4,7/11/2023 12:35,7/11/2023,12:35:00,Maria Bonita,female,adult,-40.89372,-3.82704,0,,,,,,,,,,
2023-07-11_1250_MVI_5781,2023-07-11_1250_MVI_5781,2023-07-11_1250_MVI_5781.MP4,7/11/2023 12:50,7/11/2023,12:50:00,Maria Bonita,female,adult,-40.89353,-3.82705,0,,,,,,,,,,
2023-07-11_1308_MVI_5788,2023-07-11_1308_MVI_5788,2023-07-11_1308_MVI_5788.MP4,7/11/2023 13:08,7/11/2023,13:08:00,Maria Bonita,female,adult,-40.89341,-3.82704,1,NA,1,macauba,3,0,3,0,3,0,
2023-07-11_1325_MVI_5791,2023-07-11_1325_MVI_5791,2023-07-11_1325_MVI_5791.MP4,7/11/2023 13:25,7/11/2023,13:25:00,Maria Bonita,female,adult,-40.89343,-3.82714,1,1,1,macauba,1,0,1,0,1,0,
2023-07-11_1401_MVI_5796,2023-07-11_1401_MVI_5796,2023-07-11_1401_MVI_5796.MP4,7/11/2023 14:01,7/11/2023,14:01:00,Maria Bonita,female,adult,-40.89314,-3.82695,0,,,,,,,,,,
2023-07-11_1430_MVI_5801,2023-07-11_1430_MVI_5801,2023-07-11_1430_MVI_5801.MP4,7/11/2023 14:30,7/11/2023,14:30:00,Maria Bonita,female,adult,-40.8956,-3.82702,0,,,,,,,,,,
2023-07-11_1452_MVI_5806,2023-07-11_1452_MVI_5806,2023-07-11_1452_MVI_5806.MP4,7/11/2023 14:52,7/11/2023,14:52:00,Maria Bonita,female,adult,-40.89705,-3.82723,0,,,,,,,,,,
2023-07-11_1509_MVI_5809,2023-07-11_1509_MVI_5809,2023-07-11_1509_MVI_5809.MP4,7/11/2023 15:09,7/11/2023,15:09:00,Maria Bonita,female,adult,-40.89809,-3.82708,0,,,,,,,,,,
2023-07-11_1618_MVI_5814,2023-07-11_1618_MVI_5814,2023-07-11_1618_MVI_5814.MP4,7/11/2023 16:18,7/11/2023,16:18:00,Maria Bonita,female,adult,-40.89993,-3.82572,1,0,5,macauba,1,0,1,0,1,0,
2023-07-11_1637_MVI_5822,2023-07-11_1637_MVI_5822,2023-07-11_1637_MVI_5822.MP4,7/11/2023 16:37,7/11/2023,16:37:00,Maria Bonita,female,adult,-40.89998,-3.82596,1,0,1,macauba,4,0,4,0,4,0,
2022-10-11_0912_MVI_6891,2022-10-11_0912_MVI_6891,2022-10-11_0912_MVI_6891.MP4,10/11/2022 9:12,10/11/2022,9:12:00,Cuscuz,male,adult,-40.89682,-3.82802,0,,,,,,,,,,
2022-10-11_1002_MVI_6896,2022-10-11_1002_MVI_6896,2022-10-11_1002_MVI_6896.MP4,10/11/2022 10:02,10/11/2022,10:02:00,Cuscuz,male,adult,-40.89737,-3.8275,0,,,,,,,,,,
2022-10-11_1056_MVI_6901,2022-10-11_1056_MVI_6901,2022-10-11_1056_MVI_6901.MP4,10/11/2022 10:56,10/11/2022,10:56:00,Cuscuz,male,adult,-40.89708,-3.82761,0,,,,,,,,,,
2022-10-11_1113_MVI_6907,2022-10-11_1113_MVI_6907,2022-10-11_1113_MVI_6907.MP4,10/11/2022 11:13,10/11/2022,11:13:00,Cuscuz,male,adult,-40.89709,-3.82728,0,,,,,,,,,,
2022-10-11_1128_MVI_6910,2022-10-11_1128_MVI_6910,2022-10-11_1128_MVI_6910.MP4,10/11/2022 11:28,10/11/2022,11:28:00,Cuscuz,male,adult,-40.89766,-3.82766,0,,,,,,,,,,
2022-10-11_1143_MVI_6913,2022-10-11_1143_MVI_6913,2022-10-11_1143_MVI_6913.MP4,10/11/2022 11:43,10/11/2022,11:43:00,Cuscuz,male,adult,-40.89787,-3.82771,0,,,,,,,,,,
2022-10-11_1210_MVI_6922,2022-10-11_1210_MVI_6922,2022-10-11_1210_MVI_6922.MP4,10/11/2022 12:10,10/11/2022,12:10:00,Cuscuz,male,adult,-40.89819,-3.82764,0,,,,,,,,,,
2022-10-11_1314_MVI_6932,2022-10-11_1314_MVI_6932,2022-10-11_1314_MVI_6932.MP4,10/11/2022 13:14,10/11/2022,13:14:00,Cuscuz,male,adult,-40.89933,-3.82746,0,,,,,,,,,,
2022-10-11_1340_MVI_6935,2022-10-11_1340_MVI_6935,2022-10-11_1340_MVI_6935.MP4,10/11/2022 13:40,10/11/2022,13:40:00,Cuscuz,male,adult,-40.90045,-3.82687,0,,,,,,,,,,
2022-10-11_1420_MVI_6939,2022-10-11_1420_MVI_6939,2022-10-11_1420_MVI_6939.MP4,10/11/2022 14:20,10/11/2022,14:20:00,Cuscuz,male,adult,-40.90145,-3.82664,0,,,,,,,,,,
2022-10-24_0803_MVI_7226,2022-10-24_0803_MVI_7226,2022-10-24_0803_MVI_7226.MP4,10/24/2022 8:03,10/24/2022,8:03:00,Tapioca,female,adult,-40.89528,-3.82663,1,1,5,macauba,1,0,1,1,0,0,
2022-10-24_0821_MVI_7230,2022-10-24_0821_MVI_7230,2022-10-24_0821_MVI_7230.MP4,10/24/2022 8:21,10/24/2022,8:21:00,Tapioca,female,adult,-40.8949,-3.82657,0,,,,,,,,,,
2022-10-24_0838_MVI_7232,2022-10-24_0838_MVI_7232,2022-10-24_0838_MVI_7232.MP4,10/24/2022 8:38,10/24/2022,8:38:00,Tapioca,female,adult,-40.8948,-3.82634,0,,,,,,,,,,
2022-10-24_1425_MVI_7238,2022-10-24_1425_MVI_7238,2022-10-24_1425_MVI_7238.MP4,10/24/2022 14:25,10/24/2022,14:25:00,Tapioca,female,adult,-40.90019,-3.82596,0,,,,,,,,,,
2023-07-13_0706_MVI_5921,2023-07-13_0706_MVI_5921,2023-07-13_0706_MVI_5921.MP4,7/13/2023 7:06,7/13/2023,7:06:00,Mucunzá,male,subadult,-40.89767,-3.82719,0,,,,,,,,,,
2023-07-13_0726_MVI_5927,2023-07-13_0726_MVI_5927,2023-07-13_0726_MVI_5927.MP4,7/13/2023 7:26,7/13/2023,7:26:00,Mucunzá,male,subadult,-40.89724,-3.82739,1,0,1,macauba,1,0,1,0,1,0,
2023-07-13_0741_MVI_5930,2023-07-13_0741_MVI_5930,2023-07-13_0741_MVI_5930.MP4,7/13/2023 7:41,7/13/2023,7:41:00,Mucunzá,male,subadult,-40.89692,-3.82701,0,,,,,,,,,,
2023-07-13_0800_MVI_5936,2023-07-13_0800_MVI_5936,2023-07-13_0800_MVI_5936.MP4,7/13/2023 8:00,7/13/2023,8:00:00,Mucunzá,male,subadult,-40.89768,-3.82707,0,,,,,,,,,,
2023-07-13_0838_MVI_5940,2023-07-13_0838_MVI_5940,2023-07-13_0838_MVI_5940.MP4,7/13/2023 8:38,7/13/2023,8:38:00,Mucunzá,male,subadult,-40.89581,-3.82675,0,,,,,,,,,,
2023-07-13_0905_MVI_5944,2023-07-13_0905_MVI_5944,2023-07-13_0905_MVI_5944.MP4,7/13/2023 9:05,7/13/2023,9:05:00,Mucunzá,male,subadult,-40.89555,-3.8263,1,1,2,macauba,3,0,3,0,3,0,
2023-07-13_0935_MVI_5953,2023-07-13_0935_MVI_5953,2023-07-13_0935_MVI_5953.MP4,7/13/2023 9:35,7/13/2023,9:35:00,Mucunzá,male,subadult,-40.89511,-3.82663,1,1,2,macauba,2,0,2,1,1,0,
2023-07-13_0951_MVI_5956,2023-07-13_0951_MVI_5956,2023-07-13_0951_MVI_5956.MP4,7/13/2023 9:51,7/13/2023,9:51:00,Mucunzá,male,subadult,-40.89507,-3.82657,0,,,,,,,,,,
2023-07-13_1006_MVI_5959,2023-07-13_1006_MVI_5959,2023-07-13_1006_MVI_5959.MP4,7/13/2023 10:06,7/13/2023,10:06:00,Mucunzá,male,subadult,-40.89537,-3.82691,0,,,,,,,,,,
2023-07-13_1021_MVI_5967,2023-07-13_1021_MVI_5967,2023-07-13_1021_MVI_5967.MP4,7/13/2023 10:21,7/13/2023,10:21:00,Mucunzá,male,subadult,-40.8956,-3.82711,1,1,3,macauba,2,0,2,1,1,0,
2023-07-13_1036_MVI_5971,2023-07-13_1036_MVI_5971,2023-07-13_1036_MVI_5971.MP4,7/13/2023 10:36,7/13/2023,10:36:00,Mucunzá,male,subadult,-40.89543,-3.82706,1,0,3,macauba,2,0,2,1,1,0,
2023-07-13_1051_MVI_5976,2023-07-13_1051_MVI_5976,2023-07-13_1051_MVI_5976.MP4,7/13/2023 10:51,7/13/2023,10:51:00,Mucunzá,male,subadult,-40.89516,-3.82728,0,,,,,,,,,,
2022-10-10_0748_MVI_6771,2022-10-10_0748_MVI_6771,2022-10-10_0748_MVI_6771.MP4,10/10/2022 7:48,10/10/2022,7:48:00,Chicó,male,adult,-40.89774,-3.82765,0,,,,,,,,,,
2023-07-13_1109_MVI_5983,2023-07-13_1109_MVI_5983,2023-07-13_1109_MVI_5983.MP4,7/13/2023 11:09,7/13/2023,11:09:00,Mucunzá,male,subadult,-40.89514,-3.82755,0,,,,,,,,,,
2022-10-10_0804_MVI_6774,2022-10-10_0804_MVI_6774,2022-10-10_0804_MVI_6774.MP4,10/10/2022 8:04,10/10/2022,8:04:00,Chicó,male,adult,-40.89733,-3.82749,1,1,4,macauba,2,0,1,1,0,0,
2022-10-10_0856_MVI_6778,2022-10-10_0856_MVI_6778,2022-10-10_0856_MVI_6778.MP4,10/10/2022 8:56,10/10/2022,8:56:00,Chicó,male,adult,-40.89687,-3.82686,0,,,,,,,,,,
2022-10-10_0911_MVI_6782,2022-10-10_0911_MVI_6782,2022-10-10_0911_MVI_6782.MP4,10/10/2022 9:11,10/10/2022,9:11:00,Chicó,male,adult,-40.89647,-3.82662,0,,,,,,,,,,
2022-10-10_0926_MVI_6787,2022-10-10_0926_MVI_6787,2022-10-10_0926_MVI_6787.MP4,10/10/2022 9:26,10/10/2022,9:26:00,Chicó,male,adult,-40.89655,-3.82677,0,,,,,,,,,,
2022-10-10_0943_MVI_6791,2022-10-10_0943_MVI_6791,2022-10-10_0943_MVI_6791.MP4,10/10/2022 9:43,10/10/2022,9:43:00,Chicó,male,adult,-40.89611,-3.82712,0,,,,,,,,,,
2022-10-10_1001_MVI_6800,2022-10-10_1001_MVI_6800,2022-10-10_1001_MVI_6800.MP4,10/10/2022 10:01,10/10/2022,10:01:00,Chicó,male,adult,-40.89575,-3.82656,1,1,5,macauba,1,0,1,0,1,0,
2022-10-10_1016_MVI_6805,2022-10-10_1016_MVI_6805,2022-10-10_1016_MVI_6805.MP4,10/10/2022 10:16,10/10/2022,10:16:00,Chicó,male,adult,-40.8955,-3.82662,1,0,1,macauba,1,0,1,1,0,0,
2023-07-13_1124_MVI_5986,2023-07-13_1124_MVI_5986,2023-07-13_1124_MVI_5986.MP4,7/13/2023 11:24,7/13/2023,11:24:00,Mucunzá,male,subadult,-40.89476,-3.82782,0,,,,,,,,,,
2023-07-13_1138_MVI_5990,2023-07-13_1138_MVI_5990,2023-07-13_1138_MVI_5990.MP4,7/13/2023 11:38,7/13/2023,11:38:00,Mucunzá,male,subadult,-40.89437,-3.82787,0,,,,,,,,,,
2023-07-13_1154_MVI_5995,2023-07-13_1154_MVI_5995,2023-07-13_1154_MVI_5995.MP4,7/13/2023 11:54,7/13/2023,11:54:00,Mucunzá,male,subadult,-40.89392,-3.82721,1,0,1,macauba,1,0,1,0,1,0,
2023-07-13_1222_MVI_6007,2023-07-13_1222_MVI_6007,2023-07-13_1222_MVI_6007.MP4,7/13/2023 12:22,7/13/2023,12:22:00,Mucunzá,male,subadult,-40.89378,-3.82714,1,0,2,macauba,2,0,1,0,1,0,
2023-07-13_1306_MVI_6018,2023-07-13_1306_MVI_6018,2023-07-13_1306_MVI_6018.MP4,7/13/2023 13:06,7/13/2023,13:06:00,Mucunzá,male,subadult,-40.89324,-3.82716,0,,,,,,,,,,
2023-07-13_1327_MVI_6027,2023-07-13_1327_MVI_6027,2023-07-13_1327_MVI_6027.MP4,7/13/2023 13:27,7/13/2023,13:27:00,Mucunzá,male,subadult,-40.89318,-3.82628,0,,,,,,,,,,
2023-07-13_1348_MVI_6034,2023-07-13_1348_MVI_6034,2023-07-13_1348_MVI_6034.MP4,7/13/2023 13:48,7/13/2023,13:48:00,Mucunzá,male,subadult,-40.89347,-3.82616,0,,,,,,,,,,
2023-07-13_1413_MVI_6042,2023-07-13_1413_MVI_6042,2023-07-13_1413_MVI_6042.MP4,7/13/2023 14:13,7/13/2023,14:13:00,Mucunzá,male,subadult,-40.89393,-3.8262,0,,,,,,,,,,
2023-07-13_1429_MVI_6046,2023-07-13_1429_MVI_6046,2023-07-13_1429_MVI_6046.MP4,7/13/2023 14:29,7/13/2023,14:29:00,Mucunzá,male,subadult,-40.89399,-3.8261,0,,,,,,,,,,
2023-07-13_1454_MVI_6049,2023-07-13_1454_MVI_6049,2023-07-13_1454_MVI_6049.MP4,7/13/2023 14:54,7/13/2023,14:54:00,Mucunzá,male,subadult,-40.89484,-3.82623,0,,,,,,,,,,
2023-07-13_1518_MVI_6058,2023-07-13_1518_MVI_6058,2023-07-13_1518_MVI_6058.MP4,7/13/2023 15:18,7/13/2023,15:18:00,Mucunzá,male,subadult,-40.89533,-3.82607,1,0,2,macauba,4,0,2,2,0,0,
2023-07-13_1533_MVI_6061,2023-07-13_1533_MVI_6061,2023-07-13_1533_MVI_6061.MP4,7/13/2023 15:33,7/13/2023,15:33:00,Mucunzá,male,subadult,-40.89569,-3.82637,0,,,,,,,,,,
2023-07-13_1548_MVI_6065,2023-07-13_1548_MVI_6065,2023-07-13_1548_MVI_6065.MP4,7/13/2023 15:48,7/13/2023,15:48:00,Mucunzá,male,subadult,-40.89586,-3.82624,0,,,,,,,,,,
2023-06-10_0912_MVI_4441,2023-06-10_0912_MVI_4441,2023-06-10_0912_MVI_4441.MP4,6/10/2023 9:12,6/10/2023,9:12:00,Chicó,male,adult,-40.89208,-3.8257,0,,,,,,,,,,
2023-06-10_0939_MVI_4444,2023-06-10_0939_MVI_4444,2023-06-10_0939_MVI_4444.MP4,6/10/2023 9:39,6/10/2023,9:39:00,Chicó,male,adult,-40.89257,-3.8262,1,0,1,macauba,4,0,4,2,2,0,
2023-06-10_1007_MVI_4451,2023-06-10_1007_MVI_4451,2023-06-10_1007_MVI_4451.MP4,6/10/2023 10:07,6/10/2023,10:07:00,Chicó,male,adult,-40.89197,-3.82608,0,,,,,,,,,,
2023-06-10_1022_MVI_4454,2023-06-10_1022_MVI_4454,2023-06-10_1022_MVI_4454.MP4,6/10/2023 10:22,6/10/2023,10:22:00,Chicó,male,adult,-40.89196,-3.82584,1,NA,1,macauba,3,0,3,3,0,0,
2023-06-10_1101_MVI_4460,2023-06-10_1101_MVI_4460,2023-06-10_1101_MVI_4460.MP4,6/10/2023 11:01,6/10/2023,11:01:00,Chicó,male,adult,-40.89162,-3.82543,1,1,2,macauba,1,0,1,1,0,0,"An orange (fruit) was also cracked with tools, but it was not included in the counts."
2023-06-10_1123_MVI_4465,2023-06-10_1123_MVI_4465,2023-06-10_1123_MVI_4465.MP4,6/10/2023 11:23,6/10/2023,11:23:00,Chicó,male,adult,-40.89201,-3.82577,1,NA,1,macauba,2,0,2,0,2,0,
2023-06-10_1201_MVI_4468,2023-06-10_1201_MVI_4468,2023-06-10_1201_MVI_4468.MP4,6/10/2023 12:01,6/10/2023,12:01:00,Chicó,male,adult,-40.89231,-3.8263,1,NA,1,macauba,2,0,2,1,1,0,
2023-06-10_1237_MVI_4473,2023-06-10_1237_MVI_4473,2023-06-10_1237_MVI_4473.MP4,6/10/2023 12:37,6/10/2023,12:37:00,Chicó,male,adult,-40.89301,-3.82622,1,NA,1,macauba,1,0,1,1,0,0,
2023-06-10_1303_MVI_4477,2023-06-10_1303_MVI_4477,2023-06-10_1303_MVI_4477.MP4,6/10/2023 13:03,6/10/2023,13:03:00,Chicó,male,adult,-40.8934,-3.82689,1,NA,1,macauba,2,0,2,0,2,0,
2023-06-10_1319_MVI_4481,2023-06-10_1319_MVI_4481,2023-06-10_1319_MVI_4481.MP4,6/10/2023 13:19,6/10/2023,13:19:00,Chicó,male,adult,-40.89323,-3.82685,0,,,,,,,,,,
2023-06-10_1413_MVI_4486,2023-06-10_1413_MVI_4486,2023-06-10_1413_MVI_4486.MP4,6/10/2023 14:13,6/10/2023,14:13:00,Chicó,male,adult,-40.89407,-3.8267,0,,,,,,,,,,
2023-06-10_1431_MVI_4490,2023-06-10_1431_MVI_4490,2023-06-10_1431_MVI_4490.MP4,6/10/2023 14:31,6/10/2023,14:31:00,Chicó,male,adult,-40.89414,-3.8269,1,0,1,macauba,1,0,1,0,1,0,
2023-06-10_1447_MVI_4494,2023-06-10_1447_MVI_4494,2023-06-10_1447_MVI_4494.MP4,6/10/2023 14:47,6/10/2023,14:47:00,Chicó,male,adult,-40.89431,-3.82703,0,,,,,,,,,,
2023-06-10_1503_MVI_4498,2023-06-10_1503_MVI_4498,2023-06-10_1503_MVI_4498.MP4,6/10/2023 15:03,6/10/2023,15:03:00,Chicó,male,adult,-40.89466,-3.82701,0,,,,,,,,,,
2023-06-10_1518_MVI_4503,2023-06-10_1518_MVI_4503,2023-06-10_1518_MVI_4503.MP4,6/10/2023 15:18,6/10/2023,15:18:00,Chicó,male,adult,-40.89522,-3.82683,1,0,2,macauba,3,0,3,2,1,0,
2023-06-10_1543_MVI_4510,2023-06-10_1543_MVI_4510,2023-06-10_1543_MVI_4510.MP4,6/10/2023 15:43,6/10/2023,15:43:00,Chicó,male,adult,-40.89594,-3.82646,0,,,,,,,,,,
2022-10-10_1036_MVI_6812,2022-10-10_1051_MVI_6818,2022-10-10_1051_MVI_6818.MP4,10/10/2022 10:36,10/10/2022,10:36:00,Chicó,male,adult,-40.89537,-3.82665,0,,,,,,,,,,
2022-10-10_1120_MVI_6823,2022-10-10_1120_MVI_6823,2022-10-10_1120_MVI_6823.MP4,10/10/2022 11:20,10/10/2022,11:20:00,Chicó,male,adult,-40.89483,-3.82695,0,,,,,,,,,,
2022-10-10_1143_MVI_6830,2022-10-10_1143_MVI_6830,2022-10-10_1143_MVI_6830.MP4,10/10/2022 11:43,10/10/2022,11:43:00,Chicó,male,adult,-40.89409,-3.82697,0,,,,,,,,,,
2022-10-10_1159_MVI_6836,2022-10-10_1159_MVI_6836,2022-10-10_1159_MVI_6836.MP4,10/10/2022 11:59,10/10/2022,11:59:00,Chicó,male,adult,-40.89364,-3.82692,1,NA,1,macauba,1,0,1,1,0,0,
2022-10-10_1214_MVI_6840,2022-10-10_1214_MVI_6840,2022-10-10_1214_MVI_6840.MP4,10/10/2022 12:14,10/10/2022,12:14:00,Chicó,male,adult,-40.89358,-3.82713,0,,,,,,,,,,
2022-10-10_1231_MVI_6844,2022-10-10_1231_MVI_6844,2022-10-10_1231_MVI_6844.MP4,10/10/2022 12:31,10/10/2022,12:31:00,Chicó,male,adult,-40.89328,-3.82655,0,,,,,,,,,,
2022-10-10_1308_MVI_6851,2022-10-10_1308_MVI_6851,2022-10-10_1308_MVI_6851.MP4,10/10/2022 13:08,10/10/2022,13:08:00,Chicó,male,adult,-40.89261,-3.82617,1,1,1,macauba,2,0,2,2,0,0,
2022-10-10_1324_MVI_6854,2022-10-10_1324_MVI_6854,2022-10-10_1324_MVI_6854.MP4,10/10/2022 13:24,10/10/2022,13:24:00,Chicó,male,adult,-40.89267,-3.82611,0,,,,,,,,,,
2022-10-10_1336_MVI_6857,2022-10-10_1336_MVI_6857,2022-10-10_1336_MVI_6857.MP4,10/10/2022 13:36,10/10/2022,13:36:00,Chicó,male,adult,-40.89259,-3.82592,0,,,,,,,,,,
2022-10-10_1353_MVI_6860,2022-10-10_1353_MVI_6860,2022-10-10_1353_MVI_6860.MP4,10/10/2022 13:53,10/10/2022,13:53:00,Chicó,male,adult,-40.89248,-3.82598,1,1,4,macauba,1,0,1,0,1,0,
2022-10-10_1411_MVI_6863,2022-10-10_1411_MVI_6863,2022-10-10_1411_MVI_6863.MP4,10/10/2022 14:11,10/10/2022,14:11:00,Chicó,male,adult,-40.89264,-3.82633,1,0,3,macauba,2,0,2,1,1,0,
