sample_id,focal,minute,timestamp,individual,sex,age,height,nutcracking
2023-04-02_1059_MVI_1967_5,2023-04-02_1059_MVI_1967,5,2023-04-02 10:59:00,Fabiano,male,adult,5,0
2023-04-02_1115_MVI_1971_5,2023-04-02_1115_MVI_1971,5,2023-04-02 11:15:00,Fabiano,male,adult,1.8,0
2023-04-02_1130_MVI_1975_5,2023-04-02_1130_MVI_1975,5,2023-04-02 11:30:00,Fabiano,male,adult,0.2,1
2023-04-02_1157_MVI_1981_5,2023-04-02_1157_MVI_1981,5,2023-04-02 11:57:00,Fabiano,male,adult,0,0
2023-04-02_1211_MVI_1984_5,2023-04-02_1211_MVI_1984,5,2023-04-02 12:11:00,Fabiano,male,adult,3,0
2023-04-02_1227_MVI_1987_5,2023-04-02_1227_MVI_1987,5,2023-04-02 12:27:00,Fabiano,male,adult,0,0
2023-04-02_1243_MVI_1993_5,2023-04-02_1243_MVI_1993,5,2023-04-02 12:43:00,Fabiano,male,adult,9,0
2023-04-02_1258_MVI_1997_5,2023-04-02_1258_MVI_1997,5,2023-04-02 12:58:00,Fabiano,male,adult,12,0
2023-04-02_1313_MVI_2001_5,2023-04-02_1313_MVI_2001,5,2023-04-02 13:13:00,Fabiano,male,adult,0,1
2023-04-02_1407_MVI_2007_5,2023-04-02_1407_MVI_2007,5,2023-04-02 14:07:00,Fabiano,male,adult,5.5,1
2023-04-02_1422_MVI_2014_5,2023-04-02_1422_MVI_2014,5,2023-04-02 14:22:00,Fabiano,male,adult,4,0
2023-04-04_0912_MVI_2019_5,2023-04-04_0912_MVI_2019,5,2023-04-04 09:12:00,Xote,female,adult,7,1
2023-04-04_0942_MVI_2028_5,2023-04-04_0942_MVI_2028,5,2023-04-04 09:42:00,Xote,female,adult,6,1
2023-04-04_0957_MVI_2032_5,2023-04-04_0957_MVI_2032,5,2023-04-04 09:57:00,Xote,female,adult,6,1
2023-05-16_0724_MVI_3383_5,2023-05-16_0724_MVI_3383,5,2023-05-16 07:24:00,Baleia,female,adult,16,0
2023-05-16_0924_MVI_3400_5,2023-05-16_0924_MVI_3400,5,2023-05-16 09:24:00,Baleia,female,adult,15,0
2023-05-16_0945_MVI_3405_5,2023-05-16_0945_MVI_3405,5,2023-05-16 09:45:00,Baleia,female,adult,7,0
2023-05-16_1001_MVI_3411_5,2023-05-16_1001_MVI_3411,5,2023-05-16 10:01:00,Baleia,female,adult,12,1
2023-05-16_1019_MVI_3413_5,2023-05-16_1019_MVI_3413,5,2023-05-16 10:19:00,Baleia,female,adult,15,0
2023-05-16_1039_MVI_3416_5,2023-05-16_1039_MVI_3416,5,2023-05-16 10:39:00,Baleia,female,adult,4,0
2023-05-16_1425_MVI_3424_5,2023-05-16_1425_MVI_3424,5,2023-05-16 14:25:00,Baleia,female,adult,0,0
2023-05-16_1442_MVI_3433_5,2023-05-16_1442_MVI_3433,5,2023-05-16 14:42:00,Baleia,female,adult,3,0
2023-06-01_1202_MVI_3896_5,2023-06-01_1202_MVI_3896,5,2023-06-01 12:02:00,Canjica,male,subadult,0.4,1
2023-06-01_1218_MVI_3899_5,2023-06-01_1218_MVI_3899,5,2023-06-01 12:18:00,Baleia,female,adult,0,0
2023-07-01_0741_MVI_5151_5,2023-07-01_0741_MVI_5151,5,2023-07-01 07:41:00,Xote,female,adult,0,1
2023-06-01_1235_MVI_3903_5,2023-06-01_1235_MVI_3903,5,2023-06-01 12:35:00,Canjica,male,subadult,0.2,1
2023-06-01_1251_MVI_3906_5,2023-06-01_1251_MVI_3906,5,2023-06-01 12:51:00,Canjica,male,subadult,0,1
2023-04-04_1143_MVI_2047_5,2023-04-04_1143_MVI_2047,5,2023-04-04 11:43:00,Xote,female,adult,5,0
2023-06-01_1307_MVI_3909_5,2023-06-01_1307_MVI_3909,5,2023-06-01 13:07:00,Canjica,male,subadult,2.2,1
2023-07-01_0757_MVI_5158_5,2023-07-01_0757_MVI_5158,5,2023-07-01 07:57:00,Xote,female,adult,6.5,1
2023-04-04_1214_MVI_2054_5,2023-04-04_1214_MVI_2054,5,2023-04-04 12:14:00,Xote,female,adult,10,1
2023-04-04_1229_MVI_2060_5,2023-04-04_1229_MVI_2060,5,2023-04-04 12:29:00,Xote,female,adult,5,1
2023-06-01_1330_MVI_3917_5,2023-06-01_1330_MVI_3917,5,2023-06-01 13:30:00,Canjica,male,subadult,7.5,1
2023-04-04_1244_MVI_2063_5,2023-04-04_1244_MVI_2063,5,2023-04-04 12:44:00,Xote,female,adult,5,0
2023-04-04_1300_MVI_2069_5,2023-04-04_1300_MVI_2069,5,2023-04-04 13:00:00,Xote,female,adult,9,1
2023-06-01_1357_MVI_3923_5,2023-06-01_1357_MVI_3923,5,2023-06-01 13:57:00,Canjica,male,subadult,1.6,1
2023-04-04_1318_MVI_2073_5,2023-04-04_1318_MVI_2073,5,2023-04-04 13:18:00,Xote,female,adult,5,1
2023-06-01_1413_MVI_3926_5,2023-06-01_1413_MVI_3926,5,2023-06-01 14:13:00,Canjica,male,subadult,3,0
2023-06-01_1433_MVI_3930_5,2023-06-01_1433_MVI_3930,5,2023-06-01 14:33:00,Canjica,male,subadult,3.5,1
2023-06-02_0836_MVI_3934_5,2023-06-02_0836_MVI_3934,5,2023-06-02 08:36:00,Mucunzá,male,subadult,7,1
2023-06-02_0854_MVI_3939_5,2023-06-02_0854_MVI_3939,5,2023-06-02 08:54:00,Mucunzá,male,subadult,0.5,0
2023-06-02_0920_MVI_3947_5,2023-06-02_0920_MVI_3947,5,2023-06-02 09:20:00,Mucunzá,male,subadult,7,0
2023-06-02_0936_MVI_3951_5,2023-06-02_0936_MVI_3951,5,2023-06-02 09:36:00,Mucunzá,male,subadult,3,0
2023-06-02_0951_MVI_3954_5,2023-06-02_0951_MVI_3954,5,2023-06-02 09:51:00,Mucunzá,male,subadult,0,1
2023-06-02_1016_MVI_3960_5,2023-06-02_1016_MVI_3960,5,2023-06-02 10:16:00,Mucunzá,male,subadult,1.5,1
2022-11-13_0736_MVI_7638_5,2022-11-13_0736_MVI_7638,5,2022-11-13 07:36:00,Cajuína,female,adult,12,0
2022-11-13_0757_MVI_7643_5,2022-11-13_0757_MVI_7643,5,2022-11-13 07:57:00,Cajuína,female,adult,7,0
2022-11-13_1230_MVI_7662_5,2022-11-13_1230_MVI_7662,5,2022-11-13 12:30:00,Cajuína,female,adult,2,1
2022-11-13_1245_MVI_7666_5,2022-11-13_1245_MVI_7666,5,2022-11-13 12:45:00,Cajuína,female,adult,1,0
2022-11-13_1308_MVI_7672_5,2022-11-13_1308_MVI_7672,5,2022-11-13 13:08:00,Cajuína,female,adult,5,0
2022-11-13_1324_MVI_7677_5,2022-11-13_1324_MVI_7677,5,2022-11-13 13:24:00,Cajuína,female,adult,4,0
2022-11-13_1339_MVI_7681_5,2022-11-13_1339_MVI_7681,5,2022-11-13 13:39:00,Cajuína,female,adult,15,0
2022-11-13_1354_MVI_7686_5,2022-11-13_1354_MVI_7686,5,2022-11-13 13:54:00,Cajuína,female,adult,0.5,0
2022-11-13_1410_MVI_7690_5,2022-11-13_1410_MVI_7690,5,2022-11-13 14:10:00,Cajuína,female,adult,3,0
2022-11-13_1427_MVI_7694_5,2022-11-13_1427_MVI_7694,5,2022-11-13 14:27:00,Cajuína,female,adult,0,0
2022-11-13_1501_MVI_7705_5,2022-11-13_1501_MVI_7705,5,2022-11-13 15:01:00,Cajuína,female,adult,4,0
2022-11-13_1521_MVI_7710_5,2022-11-13_1521_MVI_7710,5,2022-11-13 15:21:00,Cajuína,female,adult,9,0
2023-01-25_0718_MVI_0477_5,2023-01-25_0718_MVI_0477,5,2023-01-25 07:18:00,Maria Bonita,female,adult,6,0
2023-01-25_0733_MVI_0480_5,2023-01-25_0733_MVI_0480,5,2023-01-25 07:33:00,Maria Bonita,female,adult,0,0
2023-01-25_0758_MVI_0486_5,2023-01-25_0758_MVI_0486,5,2023-01-25 07:58:00,Maria Bonita,female,adult,4,0
2023-01-25_0814_MVI_0489_5,2023-01-25_0814_MVI_0489,5,2023-01-25 08:14:00,Maria Bonita,female,adult,0.5,1
2023-01-25_0851_MVI_0495_5,2023-01-25_0851_MVI_0495,5,2023-01-25 08:51:00,Maria Bonita,female,adult,5,0
2023-01-25_0907_MVI_0498_5,2023-01-25_0907_MVI_0498,5,2023-01-25 09:07:00,Maria Bonita,female,adult,5,1
2023-01-25_0924_MVI_0503_5,2023-01-25_0924_MVI_0503,5,2023-01-25 09:24:00,Maria Bonita,female,adult,1.5,0
2023-01-25_1000_MVI_0507_5,2023-01-25_1000_MVI_0507,5,2023-01-25 10:00:00,Maria Bonita,female,adult,7,0
2023-01-25_1118_MVI_0513_5,2023-01-25_1118_MVI_0513,5,2023-01-25 11:18:00,Maria Bonita,female,adult,7,0
2023-01-25_1203_MVI_0520_5,2023-01-25_1203_MVI_0520,5,2023-01-25 12:03:00,Maria Bonita,female,adult,8,0
2023-01-25_1218_MVI_0523_5,2023-01-25_1218_MVI_0523,5,2023-01-25 12:18:00,Maria Bonita,female,adult,8,0
2023-01-25_1233_MVI_0526_5,2023-01-25_1233_MVI_0526,5,2023-01-25 12:33:00,Maria Bonita,female,adult,9,0
2023-01-25_1248_MVI_0529_5,2023-01-25_1248_MVI_0529,5,2023-01-25 12:48:00,Maria Bonita,female,adult,9,0
2023-01-25_1341_MVI_0538_5,2023-01-25_1341_MVI_0538,5,2023-01-25 13:41:00,Maria Bonita,female,adult,6,0
2023-05-17_0856_MVI_3445_5,2023-05-17_0856_MVI_3445,5,2023-05-17 08:56:00,Betânia,female,adult,3,0
2023-05-17_0912_MVI_3448_5,2023-05-17_0912_MVI_3448,5,2023-05-17 09:12:00,Betânia,female,adult,8,0
2023-05-17_0954_MVI_3461_5,2023-05-17_0954_MVI_3461,5,2023-05-17 09:54:00,Betânia,female,adult,3,0
2023-05-17_1022_MVI_3466_5,2023-05-17_1022_MVI_3466,5,2023-05-17 10:22:00,Betânia,female,adult,6,0
2023-05-17_1037_MVI_3470_5,2023-05-17_1037_MVI_3470,5,2023-05-17 10:37:00,Betânia,female,adult,7,0
2023-05-17_1101_MVI_3476_5,2023-05-17_1101_MVI_3476,5,2023-05-17 11:01:00,Betânia,female,adult,12,0
2023-05-17_1116_MVI_3481_5,2023-05-17_1116_MVI_3481,5,2023-05-17 11:16:00,Betânia,female,adult,2,0
2023-05-17_1138_MVI_3489_5,2023-05-17_1138_MVI_3489,5,2023-05-17 11:38:00,Betânia,female,adult,0.5,0
2023-05-17_1153_MVI_3492_5,2023-05-17_1153_MVI_3492,5,2023-05-17 11:53:00,Betânia,female,adult,2.2,0
2023-05-17_1210_MVI_3496_5,2023-05-17_1210_MVI_3496,5,2023-05-17 12:10:00,Betânia,female,adult,5,0
2023-05-18_0936_MVI_3522_5,2023-05-18_0936_MVI_3522,5,2023-05-18 09:36:00,Açucena,female,adult,2,0
2023-05-18_0951_MVI_3529_5,2023-05-18_0951_MVI_3529,5,2023-05-18 09:51:00,Açucena,female,adult,3,1
2023-05-18_1007_MVI_3533_5,2023-05-18_1007_MVI_3533,5,2023-05-18 10:07:00,Açucena,female,adult,0,1
2023-05-18_1021_MVI_3537_5,2023-05-18_1021_MVI_3537,5,2023-05-18 10:21:00,Açucena,female,adult,10,0
2023-05-18_1043_00005_5,2023-05-18_1043_00005,5,2023-05-18 10:43:00,Açucena,female,adult,15,0
2023-05-18_1056_MVI_3546_5,2023-05-18_1056_MVI_3546,5,2023-05-18 10:56:00,Açucena,female,adult,5,0
2023-05-18_1125_MVI_3550_5,2023-05-18_1125_MVI_3550,5,2023-05-18 11:25:00,Açucena,female,adult,7,0
2023-05-18_1140_MVI_3557_5,2023-05-18_1140_MVI_3557,5,2023-05-18 11:40:00,Açucena,female,adult,6,0
2023-05-18_1155_MVI_3562_5,2023-05-18_1155_MVI_3562,5,2023-05-18 11:55:00,Açucena,female,adult,4,0
2023-05-18_1210_MVI_3565_5,2023-05-18_1210_MVI_3565,5,2023-05-18 12:10:00,Açucena,female,adult,8,0
2023-05-18_1321_MVI_3580_5,2023-05-18_1321_MVI_3580,5,2023-05-18 13:21:00,Açucena,female,adult,10,0
2023-05-18_1406_MVI_3590_5,2023-05-18_1406_MVI_3590,5,2023-05-18 14:06:00,Açucena,female,adult,12,0
2023-05-18_1421_MVI_3593_5,2023-05-18_1421_MVI_3593,5,2023-05-18 14:21:00,Açucena,female,adult,12,0
2023-04-04_1422_MVI_2082_5,2023-04-04_1422_MVI_2082,5,2023-04-04 14:22:00,Xote,female,adult,2,0
2023-04-04_1447_MVI_2087_5,2023-04-04_1447_MVI_2087,5,2023-04-04 14:47:00,Xote,female,adult,3,0
2023-06-02_1032_MVI_3965_5,2023-06-02_1032_MVI_3965,5,2023-06-02 10:32:00,Mucunzá,male,subadult,0,1
2023-06-02_1047_MVI_3969_5,2023-06-02_1047_MVI_3969,5,2023-06-02 10:47:00,Mucunzá,male,subadult,1.7,0
2023-04-07_0809_00001_5,2023-04-07_0809_00001,5,2023-04-07 08:09:00,Canjica,male,subadult,7.5,0
2023-06-02_1114_MVI_3976_5,2023-06-02_1114_MVI_3976,5,2023-06-02 11:14:00,Mucunzá,male,subadult,6,0
2023-04-07_0825_00004_5,2023-04-07_0825_00004,5,2023-04-07 08:25:00,Canjica,male,subadult,0.5,1
2023-06-02_1130_MVI_3979_5,2023-06-02_1130_MVI_3979,5,2023-06-02 11:30:00,Mucunzá,male,subadult,13,0
2023-04-07_0841_00010_5,2023-04-07_0841_00010,5,2023-04-07 08:41:00,Canjica,male,subadult,12,0
2023-06-02_1145_MVI_3984_5,2023-06-02_1145_MVI_3984,5,2023-06-02 11:45:00,Mucunzá,male,subadult,5,0
2023-04-07_0900_00013_5,2023-04-07_0900_00013,5,2023-04-07 09:00:00,Canjica,male,subadult,0.4,1
2023-06-02_1203_MVI_3988_5,2023-06-02_1203_MVI_3988,5,2023-06-02 12:03:00,Mucunzá,male,subadult,4,1
2023-06-02_1234_MVI_3999_5,2023-06-02_1234_MVI_3999,5,2023-06-02 12:34:00,Mucunzá,male,subadult,3,0
2023-04-07_1022_00018_5,2023-04-07_1022_00018,5,2023-04-07 10:22:00,Canjica,male,subadult,3,1
2023-04-07_1113_00023_5,2023-04-07_1113_00023,5,2023-04-07 11:13:00,Canjica,male,subadult,6,0
2023-04-07_1130_00026_5,2023-04-07_1130_00026,5,2023-04-07 11:30:00,Canjica,male,subadult,3.5,1
2023-06-02_1252_MVI_4006_5,2023-06-02_1252_MVI_4006,5,2023-06-02 12:52:00,Mucunzá,male,subadult,0,0
2023-06-02_1307_MVI_4009_5,2023-06-02_1307_MVI_4009,5,2023-06-02 13:07:00,Mucunzá,male,subadult,4,0
2023-06-02_1323_MVI_4012_5,2023-06-02_1323_MVI_4012,5,2023-06-02 13:23:00,Mucunzá,male,subadult,12,0
2023-06-02_1339_MVI_4020_5,2023-06-02_1339_MVI_4020,5,2023-06-02 13:39:00,Mucunzá,male,subadult,6,1
2023-06-02_1354_MVI_4024_5,2023-06-02_1354_MVI_4024,5,2023-06-02 13:54:00,Mucunzá,male,subadult,9,0
2023-06-02_1413_MVI_4028_5,2023-06-02_1413_MVI_4028,5,2023-06-02 14:13:00,Mucunzá,male,subadult,0.5,1
2023-06-02_1438_MVI_4034_5,2023-06-02_1438_MVI_4034,5,2023-06-02 14:38:00,Mucunzá,male,subadult,8,0
2023-06-02_1501_MVI_4040_5,2023-06-02_1501_MVI_4040,5,2023-06-02 15:01:00,Mucunzá,male,subadult,10,0
2023-06-03_0836_MVI_4050_5,2023-06-03_0836_MVI_4050,5,2023-06-03 08:36:00,Maria Bonita,female,adult,0.5,1
2023-06-03_0852_MVI_4054_5,2023-06-03_0852_MVI_4054,5,2023-06-03 08:52:00,Maria Bonita,female,adult,0.4,1
2022-11-14_1022_MVI_7732_5,2022-11-14_1022_MVI_7732,5,2022-11-14 10:22:00,Xote,female,adult,9,0
2022-11-14_1039_MVI_7735_5,2022-11-14_1039_MVI_7735,5,2022-11-14 10:39:00,Xote,female,adult,12,0
2022-11-14_1058_MVI_7738_5,2022-11-14_1058_MVI_7738,5,2022-11-14 10:58:00,Xote,female,adult,13,0
2022-11-14_1115_MVI_7743_5,2022-11-14_1115_MVI_7743,5,2022-11-14 11:15:00,Xote,female,adult,11,0
2022-11-14_1135_MVI_7747_5,2022-11-14_1135_MVI_7747,5,2022-11-14 11:35:00,Xote,female,adult,14,0
2022-11-14_1154_MVI_7750_5,2022-11-14_1154_MVI_7750,5,2022-11-14 11:54:00,Xote,female,adult,15,0
2022-11-14_1257_MVI_7760_5,2022-11-14_1257_MVI_7760,5,2022-11-14 12:57:00,Xote,female,adult,15,0
2022-11-14_1330_MVI_7766_5,2022-11-14_1330_MVI_7766,5,2022-11-14 13:30:00,Xote,female,adult,14,0
2022-11-14_1355_MVI_7774_5,2022-11-14_1355_MVI_7774,5,2022-11-14 13:55:00,Xote,female,adult,12,0
2022-11-14_1412_MVI_7778_5,2022-11-14_1412_MVI_7778,5,2022-11-14 14:12:00,Xote,female,adult,11,0
2022-11-14_1431_MVI_7784_5,2022-11-14_1431_MVI_7784,5,2022-11-14 14:31:00,Xote,female,adult,14,0
2022-11-14_1454_MVI_7793_5,2022-11-14_1454_MVI_7793,5,2022-11-14 14:54:00,Xote,female,adult,0,0
2022-11-14_1525_MVI_7804_5,2022-11-14_1525_MVI_7804,5,2022-11-14 15:25:00,Xote,female,adult,3.5,0
2023-06-03_0908_MVI_4058_5,2023-06-03_0908_MVI_4058,5,2023-06-03 09:08:00,Maria Bonita,female,adult,6,0
2023-06-03_0924_MVI_4060_5,2023-06-03_0924_MVI_4060,5,2023-06-03 09:24:00,Maria Bonita,female,adult,5.5,1
2023-04-07_1145_00030_5,2023-04-07_1145_00030,5,2023-04-07 11:45:00,Canjica,male,subadult,5,1
2023-04-07_1222_00036_5,2023-04-07_1222_00036,5,2023-04-07 12:22:00,Canjica,male,subadult,1.1,0
2023-04-07_1324_00045_5,2023-04-07_1324_00045,5,2023-04-07 13:24:00,Canjica,male,subadult,5,0
2023-04-07_1340_00048_5,2023-04-07_1340_00048,5,2023-04-07 13:40:00,Canjica,male,subadult,3,0
2023-04-07_1358_00053_5,2023-04-07_1358_00053,5,2023-04-07 13:58:00,Canjica,male,subadult,7.5,0
2023-04-07_1415_00056_5,2023-04-07_1415_00056,5,2023-04-07 14:15:00,Canjica,male,subadult,0.1,0
2023-03-02_0650_MVI_0899_5,2023-03-02_0650_MVI_0899,5,2023-03-02 06:50:00,Canjica,male,subadult,5,0
2023-04-07_1439_00061_5,2023-04-07_1439_00061,5,2023-04-07 14:39:00,Canjica,male,subadult,7.5,0
2023-03-02_0754_MVI_0905_5,2023-03-02_0754_MVI_0905,5,2023-03-02 07:54:00,Canjica,male,subadult,8,0
2023-04-07_1457_00064_5,2023-04-07_1457_00064,5,2023-04-07 14:57:00,Canjica,male,subadult,0.2,1
2023-03-02_0911_MVI_0935_5,2023-03-02_0911_MVI_0935,5,2023-03-02 09:11:00,Canjica,male,subadult,0,0
2023-03-02_0946_MVI_0944_5,2023-03-02_0946_MVI_0944,5,2023-03-02 09:46:00,Canjica,male,subadult,8,0
2023-03-02_1019_MVI_0967_5,2023-03-02_1019_MVI_0967,5,2023-03-02 10:19:00,Canjica,male,subadult,0,1
2023-02-01_1248_MVI_0544_5,2023-02-01_1248_MVI_0544,5,2023-02-01 12:48:00,Baleia,female,adult,7,0
2023-02-01_1350_MVI_0549_5,2023-02-01_1350_MVI_0549,5,2023-02-01 13:50:00,Baleia,female,adult,10,0
2023-02-03_0758_MVI_1001_5,2023-02-03_0758_MVI_1001,5,2023-02-03 07:58:00,Xote,female,adult,9,0
2023-02-03_0827_MVI_1007_5,2023-02-03_0827_MVI_1007,5,2023-02-03 08:27:00,Xote,female,adult,8,0
2023-02-03_0843_MVI_1010_5,2023-02-03_0843_MVI_1010,5,2023-02-03 08:43:00,Xote,female,adult,7,0
2023-02-03_1032_MVI_1015_5,2023-02-03_1032_MVI_1015,5,2023-02-03 10:32:00,Xote,female,adult,7,0
2023-07-01_0813_MVI_5163_5,2023-07-01_0813_MVI_5163,5,2023-07-01 08:13:00,Xote,female,adult,8,0
2023-07-01_0839_MVI_5168_5,2023-07-01_0839_MVI_5168,5,2023-07-01 08:39:00,Xote,female,adult,8.5,0
2023-07-01_0855_MVI_5172_5,2023-07-01_0855_MVI_5172,5,2023-07-01 08:55:00,Xote,female,adult,2,1
2023-07-01_0911_MVI_5177_5,2023-07-01_0911_MVI_5177,5,2023-07-01 09:11:00,Xote,female,adult,4.5,1
2023-07-01_0929_MVI_5180_5,2023-07-01_0929_MVI_5180,5,2023-07-01 09:29:00,Xote,female,adult,13,0
2023-07-01_0946_MVI_5184_5,2023-07-01_0946_MVI_5184,5,2023-07-01 09:46:00,Xote,female,adult,8,0
2023-07-01_1002_MVI_5187_5,2023-07-01_1002_MVI_5187,5,2023-07-01 10:02:00,Xote,female,adult,5,0
2023-03-02_1035_MVI_0974_5,2023-03-02_1035_MVI_0974,5,2023-03-02 10:35:00,Canjica,male,subadult,1,1
2023-03-02_1117_MVI_0981_5,2023-03-02_1117_MVI_0981,5,2023-03-02 11:17:00,Canjica,male,subadult,8,0
2023-03-02_1215_MVI_1002_5,2023-03-02_1215_MVI_1002,5,2023-03-02 12:15:00,Canjica,male,subadult,7,0
2023-04-08_0919_00074_5,2023-04-08_0919_00074,5,2023-04-08 09:19:00,João Grilo,male,subadult,3,0
2023-04-08_0952_00082_5,2023-04-08_0952_00082,5,2023-04-08 09:52:00,João Grilo,male,subadult,12,0
2023-04-08_1007_00085_5,2023-04-08_1007_00085,5,2023-04-08 10:07:00,João Grilo,male,subadult,1.8,1
2023-04-08_1026_00093_5,2023-04-08_1026_00093,5,2023-04-08 10:26:00,João Grilo,male,subadult,2.5,1
2023-04-08_1056_00101_5,2023-04-08_1056_00101,5,2023-04-08 10:56:00,João Grilo,male,subadult,3.5,1
2023-04-08_1127_00106_5,2023-04-08_1127_00106,5,2023-04-08 11:27:00,João Grilo,male,subadult,0,1
2023-04-08_1145_00112_5,2023-04-08_1145_00112,5,2023-04-08 11:45:00,João Grilo,male,subadult,5,1
2023-04-08_1238_00116_5,2023-04-08_1238_00116,5,2023-04-08 12:38:00,João Grilo,male,subadult,0.5,0
2023-04-08_1253_00119_5,2023-04-08_1253_00119,5,2023-04-08 12:53:00,João Grilo,male,subadult,6,0
2023-04-08_1309_00122_5,2023-04-08_1309_00122,5,2023-04-08 13:09:00,João Grilo,male,subadult,3.5,0
2023-04-08_1325_00124_5,2023-04-08_1325_00124,5,2023-04-08 13:25:00,João Grilo,male,subadult,6.5,1
2023-04-08_1341_00130_5,2023-04-08_1341_00130,5,2023-04-08 13:41:00,João Grilo,male,subadult,0,1
2023-04-08_1409_00134_5,2023-04-08_1409_00134,5,2023-04-08 14:09:00,João Grilo,male,subadult,2,1
2023-04-08_1447_00139_5,2023-04-08_1447_00139,5,2023-04-08 14:47:00,João Grilo,male,subadult,0,0
2023-03-02_1230_MVI_1006_5,2023-03-02_1230_MVI_1006,5,2023-03-02 12:30:00,Canjica,male,subadult,5,0
2023-03-02_1245_MVI_1010_5,2023-03-02_1245_MVI_1010,5,2023-03-02 12:45:00,Canjica,male,subadult,2,1
2023-07-01_1231_MVI_5196_5,2023-07-01_1231_MVI_5196,5,2023-07-01 12:31:00,Xote,female,adult,10,0
2023-03-02_1300_MVI_1015_5,2023-03-02_1300_MVI_1015,5,2023-03-02 13:00:00,Canjica,male,subadult,1.7,0
2023-07-01_1256_MVI_5201_5,2023-07-01_1256_MVI_5201,5,2023-07-01 12:56:00,Xote,female,adult,7,0
2023-03-02_1316_MVI_1020_5,2023-03-02_1316_MVI_1020,5,2023-03-02 13:16:00,Canjica,male,subadult,0,0
2023-06-03_0940_MVI_4064_5,2023-06-03_0940_MVI_4064,5,2023-06-03 09:40:00,Maria Bonita,female,adult,7,0
2023-07-01_1312_MVI_5204_5,2023-07-01_1312_MVI_5204,5,2023-07-01 13:12:00,Xote,female,adult,6,0
2023-07-01_1328_MVI_5207_5,2023-07-01_1328_MVI_5207,5,2023-07-01 13:28:00,Xote,female,adult,13,0
2023-03-02_1330_MVI_1023_5,2023-03-02_1330_MVI_1023,5,2023-03-02 13:30:00,Canjica,male,subadult,7,0
2023-07-01_1344_MVI_5211_5,2023-07-01_1344_MVI_5211,5,2023-07-01 13:44:00,Xote,female,adult,3,0
2023-06-03_0956_MVI_4067_5,2023-06-03_0956_MVI_4067,5,2023-06-03 09:56:00,Maria Bonita,female,adult,7,0
2023-07-01_1400_MVI_5214_5,2023-07-01_1400_MVI_5214,5,2023-07-01 14:00:00,Xote,female,adult,7.5,0
2023-06-03_1013_MVI_4071_5,2023-06-03_1013_MVI_4071,5,2023-06-03 10:13:00,Maria Bonita,female,adult,10,0
2023-06-03_1204_MVI_4083_5,2023-06-03_1204_MVI_4083,5,2023-06-03 12:04:00,Maria Bonita,female,adult,3,1
2023-06-03_1221_MVI_4088_5,2023-06-03_1221_MVI_4088,5,2023-06-03 12:21:00,Maria Bonita,female,adult,4.5,0
2023-06-03_1237_MVI_4092_5,2023-06-03_1237_MVI_4092,5,2023-06-03 12:37:00,Maria Bonita,female,adult,3,1
2023-06-03_1254_MVI_4096_5,2023-06-03_1254_MVI_4096,5,2023-06-03 12:54:00,Maria Bonita,female,adult,0.2,0
2023-06-03_1315_MVI_4100_5,2023-06-03_1315_MVI_4100,5,2023-06-03 13:15:00,Maria Bonita,female,adult,10,0
2023-06-03_1338_MVI_4104_5,2023-06-03_1338_MVI_4104,5,2023-06-03 13:38:00,Maria Bonita,female,adult,6,1
2023-06-03_1411_MVI_4113_5,2023-06-03_1411_MVI_4113,5,2023-06-03 14:11:00,Maria Bonita,female,adult,5,1
2023-06-03_1436_MVI_4118_5,2023-06-03_1436_MVI_4118,5,2023-06-03 14:36:00,Maria Bonita,female,adult,0,0
2023-06-03_1523_MVI_4124_5,2023-06-03_1523_MVI_4124,5,2023-06-03 15:23:00,Maria Bonita,female,adult,8,0
2023-07-01_1415_MVI_5218_5,2023-07-01_1415_MVI_5218,5,2023-07-01 14:15:00,Xote,female,adult,0,1
2023-07-01_1433_MVI_5222_5,2023-07-01_1433_MVI_5222,5,2023-07-01 14:33:00,Xote,female,adult,8,0
2023-07-01_1538_MVI_5229_5,2023-07-01_1538_MVI_5229,5,2023-07-01 15:38:00,Xote,female,adult,11,0
2023-07-03_0756_MVI_5234_5,2023-07-03_0756_MVI_5234,5,2023-07-03 07:56:00,Tapioca,female,adult,9,1
2023-07-03_0811_MVI_5237_5,2023-07-03_0811_MVI_5237,5,2023-07-03 08:11:00,Tapioca,female,adult,8,0
2023-07-03_0828_MVI_5241_5,2023-07-03_0828_MVI_5241,5,2023-07-03 08:28:00,Tapioca,female,adult,7,0
2023-07-03_0843_MVI_5248_5,2023-07-03_0843_MVI_5248,5,2023-07-03 08:43:00,Tapioca,female,adult,5,1
2023-07-03_0912_MVI_5254_5,2023-07-03_0912_MVI_5254,5,2023-07-03 09:12:00,Tapioca,female,adult,5,1
2023-07-03_0927_MVI_5258_5,2023-07-03_0927_MVI_5258,5,2023-07-03 09:27:00,Tapioca,female,adult,2.2,1
2023-07-03_0942_MVI_5265_5,2023-07-03_0942_MVI_5265,5,2023-07-03 09:42:00,Tapioca,female,adult,3,0
2023-07-03_1007_MVI_5271_5,2023-07-03_1007_MVI_5271,5,2023-07-03 10:07:00,Tapioca,female,adult,9,0
2022-11-15_0931_MVI_7777_5,2022-11-15_0931_MVI_7777,5,2022-11-15 09:31:00,Maria Moura,female,adult,1,0
2022-11-15_0947_MVI_7778_5,2022-11-15_0947_MVI_7778,5,2022-11-15 09:47:00,Maria Moura,female,adult,5,0
