focal,timestamp,individual,sex,age,location.long,location.lat,focal_begin,nutcracking,season
2022-10-21_1442_MVI_7247,10/21/2022 14:42,Maria Bonita,female,adult,-40.89487,-3.8266,0,0,dry
2022-10-21_1457_MVI_7248,10/21/2022 14:57,Maria Bonita,female,adult,-40.895,-3.8266,1,0,dry
2022-10-21_1457_MVI_7248,10/21/2022 14:57,Maria Bonita,female,adult,-40.89516,-3.82656,0,0,dry
2022-10-21_1512_MVI_7249,10/21/2022 15:12,Maria Bonita,female,adult,-40.89539,-3.82668,1,0,dry
2022-10-21_1512_MVI_7249,10/21/2022 15:12,Maria Bonita,female,adult,-40.89539,-3.82663,0,0,dry
2022-10-21_1527_MVI_7252,10/21/2022 15:27,Maria Bonita,female,adult,-40.89543,-3.82708,1,0,dry
2022-10-21_1527_MVI_7252,10/21/2022 15:27,Maria Bonita,female,adult,-40.89558,-3.82719,0,0,dry
2022-10-21_1542_MVI_7253,10/21/2022 15:42,Maria Bonita,female,adult,-40.89583,-3.82699,1,0,dry
2022-10-21_1542_MVI_7253,10/21/2022 15:42,Maria Bonita,female,adult,-40.89582,-3.82705,0,0,dry
2022-10-21_1612_MVI_7254,10/21/2022 16:12,Maria Bonita,female,adult,-40.89594,-3.8268,1,0,dry
2022-10-21_1612_MVI_7255,10/21/2022 16:12,Maria Bonita,female,adult,-40.89614,-3.8266,1,0,dry
2022-10-21_1612_MVI_7254,10/21/2022 16:12,Maria Bonita,female,adult,-40.8959,-3.8268,0,0,dry
2022-10-21_1612_MVI_7255,10/21/2022 16:12,Maria Bonita,female,adult,-40.89609,-3.82654,0,0,dry
2022-10-23_0912_MVI_7262,10/23/2022 9:12,Xote,female,adult,-40.89608,-3.82585,1,0,dry
2022-10-23_0912_MVI_7262,10/23/2022 9:12,Xote,female,adult,-40.89607,-3.82584,0,0,dry
2022-10-23_0924_MVI_7263,10/23/2022 9:24,Xote,female,adult,-40.89568,-3.82629,1,0,dry
2022-10-23_0924_MVI_7263,10/23/2022 9:24,Xote,female,adult,-40.89568,-3.82629,0,0,dry
2022-10-23_0940_MVI_7264,10/23/2022 9:40,Xote,female,adult,-40.89544,-3.82663,1,0,dry
2022-10-23_0940_MVI_7264,10/23/2022 9:40,Xote,female,adult,-40.89553,-3.82671,0,0,dry
2022-10-23_0955_MVI_7265,10/23/2022 9:55,Xote,female,adult,-40.89552,-3.82697,1,1,dry
2022-10-23_0955_MVI_7265,10/23/2022 9:55,Xote,female,adult,-40.8957,-3.82703,0,1,dry
2022-10-23_1010_MVI_7267,10/23/2022 10:10,Xote,female,adult,-40.89579,-3.82722,1,0,dry
2022-10-23_1010_MVI_7267,10/23/2022 10:10,Xote,female,adult,-40.89583,-3.82711,0,0,dry
2022-10-23_1234_MVI_7271,10/23/2022 12:34,Xote,female,adult,-40.89887,-3.82619,1,0,dry
2022-10-23_1234_MVI_7271,10/23/2022 12:34,Xote,female,adult,-40.89877,-3.82614,0,0,dry
2022-10-23_1249_MVI_7272,10/23/2022 12:49,Xote,female,adult,-40.89858,-3.82624,1,0,dry
2022-10-23_1249_MVI_7272,10/23/2022 12:49,Xote,female,adult,-40.89857,-3.82616,0,0,dry
2022-10-23_1304_MVI_7274,10/23/2022 13:04,Xote,female,adult,-40.89852,-3.82654,1,0,dry
2022-10-23_1304_MVI_7274,10/23/2022 13:04,Xote,female,adult,-40.89844,-3.82673,0,0,dry
2022-10-23_1319_MVI_7276,10/23/2022 13:19,Xote,female,adult,-40.89868,-3.82694,1,0,dry
2022-10-23_1319_MVI_7276,10/23/2022 13:19,Xote,female,adult,-40.89871,-3.82703,0,0,dry
2022-10-23_1334_MVI_7278,10/23/2022 13:34,Xote,female,adult,-40.89886,-3.82707,1,0,dry
2022-10-23_1334_MVI_7278,10/23/2022 13:34,Xote,female,adult,-40.89898,-3.82682,0,0,dry
2022-10-23_1401_MVI_7280,10/23/2022 14:01,Xote,female,adult,-40.89989,-3.82589,1,0,dry
2022-10-23_1401_MVI_7280,10/23/2022 14:01,Xote,female,adult,-40.89991,-3.82578,0,0,dry
2022-10-23_1416_MVI_7283,10/23/2022 14:16,Xote,female,adult,-40.89996,-3.82592,1,1,dry
2022-10-23_1416_MVI_7283,10/23/2022 14:16,Xote,female,adult,-40.89995,-3.82601,0,1,dry
2022-10-23_1431_MVI_7285,10/23/2022 14:31,Xote,female,adult,-40.90006,-3.826,1,0,dry
2022-10-23_1431_MVI_7285,10/23/2022 14:31,Xote,female,adult,-40.90002,-3.82597,0,0,dry
2022-10-23_1534_MVI_7288,10/23/2022 15:34,Xote,female,adult,-40.90007,-3.82617,1,0,dry
2022-10-23_1534_MVI_7288,10/23/2022 15:34,Xote,female,adult,-40.89999,-3.82644,0,0,dry
2022-10-24_0803_MVI_7226,10/24/2022 8:03,Tapioca,female,adult,-40.89528,-3.82663,1,1,dry
2022-10-24_0803_MVI_7226,10/24/2022 8:03,Tapioca,female,adult,-40.89518,-3.82656,0,1,dry
2022-10-24_0821_MVI_7230,10/24/2022 8:21,Tapioca,female,adult,-40.8949,-3.82657,1,0,dry
2022-10-24_0821_MVI_7230,10/24/2022 8:21,Tapioca,female,adult,-40.89482,-3.82634,0,0,dry
2022-10-24_0838_MVI_7232,10/24/2022 8:38,Tapioca,female,adult,-40.8948,-3.82634,1,0,dry
2022-10-24_0838_MVI_7232,10/24/2022 8:38,Tapioca,female,adult,-40.89498,-3.8263,0,0,dry
2022-10-24_1425_MVI_7238,10/24/2022 14:25,Tapioca,female,adult,-40.90019,-3.82596,1,0,dry
2022-10-24_1425_MVI_7238,10/24/2022 14:25,Tapioca,female,adult,-40.90048,-3.82567,0,0,dry
2022-10-28_0725_MVI_7322,10/28/2022 7:25,Tapioca,female,adult,-40.89523,-3.82729,1,0,dry
2022-10-28_0725_MVI_7322,10/28/2022 7:25,Tapioca,female,adult,-40.89499,-3.82739,0,0,dry
2022-10-28_0740_MVI_7324,10/28/2022 7:40,Tapioca,female,adult,-40.89487,-3.82718,1,0,dry
2022-10-28_0740_MVI_7324,10/28/2022 7:40,Tapioca,female,adult,-40.89485,-3.82718,0,0,dry
2022-10-28_0903_MVI_7329,10/28/2022 9:03,Tapioca,female,adult,-40.89335,-3.8266,1,0,dry
2022-10-28_0903_MVI_7329,10/28/2022 9:03,Tapioca,female,adult,-40.89331,-3.82661,0,0,dry
2022-10-28_0922_MVI_7330,10/28/2022 9:22,Tapioca,female,adult,-40.89292,-3.82642,1,1,dry
2022-10-28_0922_MVI_7330,10/28/2022 9:22,Tapioca,female,adult,-40.89286,-3.82643,0,1,dry
2022-10-28_1038_MVI_7333,10/28/2022 10:38,Tapioca,female,adult,-40.89178,-3.82554,1,1,dry
2022-10-28_1038_MVI_7333,10/28/2022 10:38,Tapioca,female,adult,-40.89172,-3.82556,0,1,dry
2022-10-28_1053_MVI_7336,10/28/2022 10:53,Tapioca,female,adult,-40.89168,-3.82536,1,0,dry
2022-10-28_1053_MVI_7336,10/28/2022 10:53,Tapioca,female,adult,-40.89176,-3.82529,0,0,dry
2022-10-28_1212_MVI_7340,10/28/2022 12:12,Tapioca,female,adult,-40.89178,-3.82503,1,0,dry
2022-10-28_1212_MVI_7340,10/28/2022 12:12,Tapioca,female,adult,-40.89176,-3.82503,0,0,dry
2022-10-28_1230_MVI_7343,10/28/2022 12:30,Tapioca,female,adult,-40.89198,-3.82545,1,1,dry
2022-10-28_1230_MVI_7343,10/28/2022 12:30,Tapioca,female,adult,-40.89194,-3.82555,0,1,dry
2022-10-28_1314_MVI_7348,10/28/2022 13:14,Tapioca,female,adult,-40.89271,-3.82624,1,1,dry
2022-10-28_1314_MVI_7348,10/28/2022 13:14,Tapioca,female,adult,-40.89268,-3.8263,0,1,dry
2022-10-28_1430_MVI_7351,10/28/2022 14:30,Tapioca,female,adult,-40.89293,-3.82636,1,0,dry
2022-10-28_1430_MVI_7351,10/28/2022 14:30,Tapioca,female,adult,-40.89296,-3.82637,0,0,dry
2022-10-28_1600_MVI_7356,10/28/2022 16:00,Tapioca,female,adult,-40.89521,-3.8264,1,0,dry
2022-10-28_1600_MVI_7356,10/28/2022 16:00,Tapioca,female,adult,-40.89523,-3.82634,0,0,dry
2022-10-28_1615_MVI_7359,10/28/2022 16:15,Tapioca,female,adult,-40.89548,-3.82629,1,1,dry
2022-10-28_1615_MVI_7359,10/28/2022 16:15,Tapioca,female,adult,-40.89553,-3.8263,0,1,dry
2022-10-29_0815_MVI_7364,10/29/2022 8:15,Cuscuz,male,adult,-40.89786,-3.82739,1,0,dry
2022-10-29_0815_MVI_7364,10/29/2022 8:15,Cuscuz,male,adult,-40.89494,-3.82728,0,0,dry
2022-10-29_0830_MVI_7366,10/29/2022 8:30,Cuscuz,male,adult,-40.8948,-3.82714,1,0,dry
2022-10-29_0830_MVI_7366,10/29/2022 8:30,Cuscuz,male,adult,-40.89481,-3.82715,0,0,dry
2022-10-29_0845_MVI_7367,10/29/2022 8:45,Cuscuz,male,adult,-40.89485,-3.82712,1,0,dry
2022-10-29_0845_MVI_7367,10/29/2022 8:45,Cuscuz,male,adult,-40.89481,-3.82714,0,0,dry
2022-10-29_0906_MVI_7369,10/29/2022 9:06,Cuscuz,male,adult,-40.89488,-3.82692,1,1,dry
2022-10-29_0906_MVI_7369,10/29/2022 9:06,Cuscuz,male,adult,-40.89405,-3.82699,0,1,dry
2022-10-29_1342_MVI_7372,10/29/2022 13:42,Cuscuz,male,adult,-40.89899,-3.82651,1,0,dry
2022-10-29_1342_MVI_7372,10/29/2022 13:42,Cuscuz,male,adult,-40.89888,-3.82647,0,0,dry
2022-10-29_1357_MVI_7374,10/29/2022 13:57,Cuscuz,male,adult,-40.89855,-3.82636,1,0,dry
2022-10-29_1357_MVI_7374,10/29/2022 13:57,Cuscuz,male,adult,-40.89838,-3.82647,0,0,dry
2022-10-29_1412_MVI_7375,10/29/2022 14:12,Cuscuz,male,adult,-40.89835,-3.82662,1,0,dry
2022-10-29_1412_MVI_7375,10/29/2022 14:12,Cuscuz,male,adult,-40.8988,-3.82648,0,0,dry
2022-10-29_1434_MVI_7378,10/29/2022 14:34,Cuscuz,male,adult,-40.89832,-3.8263,1,0,dry
2022-10-29_1434_MVI_7378,10/29/2022 14:34,Cuscuz,male,adult,-40.89842,-3.82621,0,0,dry
2022-10-31_0823_MVI_7333,10/31/2022 8:23,Maria Bonita,female,adult,-40.89534,-3.82612,1,0,dry
2022-10-31_0823_MVI_7333,10/31/2022 8:23,Maria Bonita,female,adult,-40.8952,-3.82593,0,0,dry
2022-10-31_0839_MVI_7334,10/31/2022 8:39,Maria Bonita,female,adult,-40.89512,-3.82614,1,0,dry
2022-10-31_0839_MVI_7334,10/31/2022 8:39,Maria Bonita,female,adult,-40.89521,-3.82625,0,0,dry
2022-10-31_0911_MVI_7337,10/31/2022 9:11,Maria Bonita,female,adult,-40.89497,-3.82636,1,0,dry
2022-10-31_0911_MVI_7337,10/31/2022 9:11,Maria Bonita,female,adult,-40.89489,-3.82636,0,0,dry
2022-10-31_0931_MVI_7338,10/31/2022 9:31,Maria Bonita,female,adult,-40.89465,-3.82668,1,0,dry
2022-10-31_0931_MVI_7338,10/31/2022 9:31,Maria Bonita,female,adult,-40.89468,-3.82675,0,0,dry
2022-10-31_0944_MVI_7341,10/31/2022 9:44,Maria Bonita,female,adult,-40.89462,-3.82698,1,0,dry
2022-10-31_0944_MVI_7341,10/31/2022 9:44,Maria Bonita,female,adult,-40.89462,-3.82698,0,0,dry
2022-10-31_0956_MVI_7344,10/31/2022 9:56,Maria Bonita,female,adult,-40.89461,-3.827,1,0,dry
2022-10-31_0956_MVI_7344,10/31/2022 9:56,Maria Bonita,female,adult,-40.89461,-3.82687,0,0,dry
2022-10-31_1016_MVI_7345,10/31/2022 10:16,Maria Bonita,female,adult,-40.89461,-3.82691,1,0,dry
2022-10-31_1016_MVI_7345,10/31/2022 10:16,Maria Bonita,female,adult,-40.89458,-3.82689,0,0,dry
2022-10-31_1033_MVI_7346,10/31/2022 10:33,Maria Bonita,female,adult,-40.89441,-3.82699,1,0,dry
2022-10-31_1033_MVI_7346,10/31/2022 10:33,Maria Bonita,female,adult,-40.89432,-3.82695,0,0,dry
2022-10-31_1052_MVI_7348,10/31/2022 10:52,Maria Bonita,female,adult,-40.89369,-3.82722,1,0,dry
2022-10-31_1052_MVI_7348,10/31/2022 10:52,Maria Bonita,female,adult,-40.89369,-3.82711,0,0,dry
2022-10-31_1120_MVI_7349,10/31/2022 11:20,Maria Bonita,female,adult,-40.89355,-3.82688,1,0,dry
2022-10-31_1120_MVI_7349,10/31/2022 11:20,Maria Bonita,female,adult,-40.89351,-3.82684,0,0,dry
2022-10-31_1134_MVI_7350,10/31/2022 11:34,Maria Bonita,female,adult,-40.89354,-3.82669,1,0,dry
2022-10-31_1134_MVI_7350,10/31/2022 11:34,Maria Bonita,female,adult,-40.89352,-3.82667,0,0,dry
2022-10-31_1156_MVI_7351,10/31/2022 11:56,Maria Bonita,female,adult,-40.8937,-3.82676,1,0,dry
2022-10-31_1156_MVI_7351,10/31/2022 11:56,Maria Bonita,female,adult,-40.89337,-3.8265,0,0,dry
2022-10-31_1225_MVI_7353,10/31/2022 12:25,Maria Bonita,female,adult,-40.89318,-3.82636,1,0,dry
2022-10-31_1225_MVI_7353,10/31/2022 12:25,Maria Bonita,female,adult,-40.89315,-3.82639,0,0,dry
2022-10-31_1245_MVI_7354,10/31/2022 12:45,Maria Bonita,female,adult,-40.89333,-3.82624,1,0,dry
2022-10-31_1245_MVI_7354,10/31/2022 12:45,Maria Bonita,female,adult,-40.89338,-3.82636,0,0,dry
2022-10-31_1305_MVI_7355,10/31/2022 13:05,Maria Bonita,female,adult,-40.89344,-3.82639,1,0,dry
2022-10-31_1305_MVI_7355,10/31/2022 13:05,Maria Bonita,female,adult,-40.8934,-3.82626,0,0,dry
2022-10-31_1337_MVI_7361,10/31/2022 13:37,Maria Bonita,female,adult,-40.8931,-3.82617,1,0,dry
2022-10-31_1337_MVI_7361,10/31/2022 13:37,Maria Bonita,female,adult,-40.8931,-3.82617,0,0,dry
2022-11-01_0647_MVI_7363,11/1/2022 6:47,Conceição,female,adult,-40.89613,-3.82644,1,0,dry
2022-11-01_0647_MVI_7363,11/1/2022 6:47,Conceição,female,adult,-40.8964,-3.82674,0,0,dry
2022-11-01_0704_MVI_7367,11/1/2022 7:04,Conceição,female,adult,-40.89705,-3.82722,1,0,dry
2022-11-01_0704_MVI_7367,11/1/2022 7:04,Conceição,female,adult,-40.89714,-3.82717,0,0,dry
2022-11-01_0721_MVI_7370,11/1/2022 7:21,Conceição,female,adult,-40.89677,-3.82677,1,0,dry
2022-11-01_0721_MVI_7370,11/1/2022 7:21,Conceição,female,adult,-40.89637,-3.82678,0,0,dry
2022-11-01_0841_MVI_7376,11/1/2022 8:41,Conceição,female,adult,-40.8954,-3.82696,1,0,dry
2022-11-01_0841_MVI_7376,11/1/2022 8:41,Conceição,female,adult,-40.89553,-3.82659,0,0,dry
2022-11-01_0903_MVI_7383,11/1/2022 9:03,Conceição,female,adult,-40.89548,-3.82654,1,0,dry
2022-11-01_0903_MVI_7383,11/1/2022 9:03,Conceição,female,adult,-40.89549,-3.82675,0,0,dry
2022-11-01_0916_MVI_7387,11/1/2022 9:16,Conceição,female,adult,-40.89545,-3.82652,1,1,dry
2022-11-01_0916_MVI_7387,11/1/2022 9:16,Conceição,female,adult,-40.89544,-3.82665,0,1,dry
2022-11-01_0938_MVI_7391,11/1/2022 9:38,Conceição,female,adult,-40.89576,-3.82662,1,0,dry
2022-11-01_0938_MVI_7391,11/1/2022 9:38,Conceição,female,adult,-40.89579,-3.82685,0,0,dry
2022-11-01_0954_MVI_7394,11/1/2022 9:54,Conceição,female,adult,-40.89637,-3.82654,1,0,dry
2022-11-01_0954_MVI_7394,11/1/2022 9:54,Conceição,female,adult,-40.89656,-3.82653,0,0,dry
2022-11-01_1009_MVI_7399,11/1/2022 10:09,Conceição,female,adult,-40.89691,-3.82652,1,0,dry
2022-11-01_1009_MVI_7399,11/1/2022 10:09,Conceição,female,adult,-40.89706,-3.82661,0,0,dry
2022-11-01_1110_MVI_7410,11/1/2022 11:10,Conceição,female,adult,-40.89816,-3.82697,1,0,dry
2022-11-01_1110_MVI_7410,11/1/2022 11:10,Conceição,female,adult,-40.89846,-3.82706,0,0,dry
2022-11-01_1127_MVI_7414,11/1/2022 11:27,Conceição,female,adult,-40.89838,-3.82684,1,0,dry
2022-11-01_1127_MVI_7414,11/1/2022 11:27,Conceição,female,adult,-40.89826,-3.82694,0,0,dry
2022-11-01_1143_MVI_7417,11/1/2022 11:43,Conceição,female,adult,-40.89869,-3.8268,1,0,dry
2022-11-01_1143_MVI_7417,11/1/2022 11:43,Conceição,female,adult,-40.89866,-3.82691,0,0,dry
2022-11-02_0702_MVI_7412,11/2/2022 7:02,João Grilo,male,subadult,-40.89703,-3.82624,1,0,dry
2022-11-02_0702_MVI_7412,11/2/2022 7:02,João Grilo,male,subadult,-40.897,-3.82625,0,0,dry
2022-11-02_0718_MVI_7418,11/2/2022 7:18,João Grilo,male,subadult,-40.89693,-3.82624,1,0,dry
2022-11-02_0718_MVI_7418,11/2/2022 7:18,João Grilo,male,subadult,-40.89668,-3.8264,0,0,dry
2022-11-02_0734_MVI_7420,11/2/2022 7:34,João Grilo,male,subadult,-40.89667,-3.82625,1,0,dry
2022-11-02_0734_MVI_7420,11/2/2022 7:34,João Grilo,male,subadult,-40.89653,-3.82601,0,0,dry
2022-11-02_0749_MVI_7422,11/2/2022 7:49,João Grilo,male,subadult,-40.89634,-3.82587,1,0,dry
2022-11-02_0749_MVI_7422,11/2/2022 7:49,João Grilo,male,subadult,-40.89537,-3.82587,0,0,dry
2022-11-02_0825_MVI_7432,11/2/2022 8:25,João Grilo,male,subadult,-40.89613,-3.82593,1,0,dry
2022-11-02_0825_MVI_7432,11/2/2022 8:25,João Grilo,male,subadult,-40.89616,-3.82594,0,0,dry
2022-11-02_0848_MVI_7436,11/2/2022 8:48,João Grilo,male,subadult,-40.89614,-3.8263,1,0,dry
2022-11-02_0848_MVI_7436,11/2/2022 8:48,João Grilo,male,subadult,-40.89614,-3.82622,0,0,dry
2022-11-02_0911_MVI_7439,11/2/2022 9:11,João Grilo,male,subadult,-40.89616,-3.82646,1,0,dry
2022-11-02_0911_MVI_7439,11/2/2022 9:11,João Grilo,male,subadult,-40.89602,-3.8265,0,0,dry
2022-11-02_0927_MVI_7441,11/2/2022 9:27,João Grilo,male,subadult,-40.896,-3.82673,1,1,dry
2022-11-02_0927_MVI_7441,11/2/2022 9:27,João Grilo,male,subadult,-40.89602,-3.82688,0,1,dry
2022-11-02_0939_MVI_7446,11/2/2022 9:39,João Grilo,male,subadult,-40.8961,-3.82681,1,0,dry
2022-11-02_0939_MVI_7446,11/2/2022 9:39,João Grilo,male,subadult,-40.8961,-3.82681,0,0,dry
2022-11-02_1014_MVI_7451,11/2/2022 10:14,João Grilo,male,subadult,-40.89631,-3.82702,1,0,dry
2022-11-02_1014_MVI_7451,11/2/2022 10:14,João Grilo,male,subadult,-40.89601,-3.82702,0,0,dry
2022-11-02_1030_MVI_7452,11/2/2022 10:30,João Grilo,male,subadult,-40.89526,-3.82743,1,0,dry
2022-11-02_1030_MVI_7452,11/2/2022 10:30,João Grilo,male,subadult,-40.89522,-3.82739,0,0,dry
2022-11-02_1109_MVI_7454,11/2/2022 11:09,João Grilo,male,subadult,-40.89463,-3.82739,1,0,dry
2022-11-02_1109_MVI_7454,11/2/2022 11:09,João Grilo,male,subadult,-40.89463,-3.82749,0,0,dry
2022-11-02_1207_MVI_7457,11/2/2022 12:07,João Grilo,male,subadult,-40.89441,-3.82756,1,0,dry
2022-11-02_1207_MVI_7457,11/2/2022 12:07,João Grilo,male,subadult,-40.89439,-3.82755,0,0,dry
2022-11-02_1222_MVI_7458,11/2/2022 12:22,João Grilo,male,subadult,-40.89441,-3.82755,1,0,dry
2022-11-02_1222_MVI_7458,11/2/2022 12:22,João Grilo,male,subadult,-40.89443,-3.82752,0,0,dry
2022-11-02_1237_MVI_7459,11/2/2022 12:37,João Grilo,male,subadult,-40.89448,-3.82764,1,0,dry
2022-11-02_1237_MVI_7459,11/2/2022 12:37,João Grilo,male,subadult,-40.89442,-3.8275,0,0,dry
2022-11-02_1253_MVI_7460,11/2/2022 12:53,João Grilo,male,subadult,-40.89449,-3.82751,1,0,dry
2022-11-02_1253_MVI_7460,11/2/2022 12:53,João Grilo,male,subadult,-40.89454,-3.82749,0,0,dry
2022-11-02_1308_MVI_7461,11/2/2022 13:08,João Grilo,male,subadult,-40.89431,-3.8273,1,0,dry
2022-11-02_1308_MVI_7461,11/2/2022 13:08,João Grilo,male,subadult,-40.8943,-3.82725,0,0,dry
2022-11-02_1332_MVI_7465,11/2/2022 13:32,João Grilo,male,subadult,-40.89429,-3.82735,1,1,dry
2022-11-02_1332_MVI_7465,11/2/2022 13:32,João Grilo,male,subadult,-40.89436,-3.82735,0,1,dry
2022-11-02_1347_MVI_7466,11/2/2022 13:47,João Grilo,male,subadult,-40.89433,-3.82733,1,0,dry
2022-11-02_1347_MVI_7466,11/2/2022 13:47,João Grilo,male,subadult,-40.89434,-3.82734,0,0,dry
2022-11-02_1402_MVI_7467,11/2/2022 14:02,João Grilo,male,subadult,-40.89419,-3.82754,1,0,dry
2022-11-02_1402_MVI_7467,11/2/2022 14:02,João Grilo,male,subadult,-40.8941,-3.82765,0,0,dry
2022-11-02_1436_MVI_7476,11/2/2022 14:36,João Grilo,male,subadult,-40.8945,-3.82822,1,0,dry
2022-11-02_1436_MVI_7476,11/2/2022 14:36,João Grilo,male,subadult,-40.89435,-3.82822,0,0,dry
2022-11-03_0815_MVI_7494,11/3/2022 8:15,Chicó,male,adult,-40.89671,-3.82677,1,0,dry
2022-11-03_0815_MVI_7494,11/3/2022 8:15,Chicó,male,adult,-40.8969,-3.8271,0,0,dry
2022-11-03_0834_MVI_7497,11/3/2022 8:34,Chicó,male,adult,-40.89691,-3.82728,1,0,dry
2022-11-03_0834_MVI_7497,11/3/2022 8:34,Chicó,male,adult,-40.89713,-3.82756,0,0,dry
2022-11-03_0901_MVI_7502,11/3/2022 9:01,Chicó,male,adult,-40.89753,-3.82761,1,0,dry
2022-11-03_0901_MVI_7502,11/3/2022 9:01,Chicó,male,adult,-40.89804,-3.82757,0,0,dry
2022-11-03_1100_MVI_7515,11/3/2022 11:00,Chicó,male,adult,-40.89898,-3.82715,1,0,dry
2022-11-03_1100_MVI_7515,11/3/2022 11:00,Chicó,male,adult,-40.89905,-3.8272,0,0,dry
2022-11-03_1119_MVI_7519,11/3/2022 11:19,Chicó,male,adult,-40.89907,-3.82715,1,0,dry
2022-11-03_1119_MVI_7519,11/3/2022 11:19,Chicó,male,adult,-40.89902,-3.82722,0,0,dry
2022-11-03_1140_MVI_7522,11/3/2022 11:40,Chicó,male,adult,-40.89902,-3.82716,1,0,dry
2022-11-03_1140_MVI_7522,11/3/2022 11:40,Chicó,male,adult,-40.89908,-3.82719,0,0,dry
2022-11-03_1213_MVI_7528,11/3/2022 12:13,Chicó,male,adult,-40.89923,-3.82724,1,0,dry
2022-11-03_1213_MVI_7528,11/3/2022 12:13,Chicó,male,adult,-40.89935,-3.82728,0,0,dry
2022-11-03_1234_MVI_7532,11/3/2022 12:34,Chicó,male,adult,-40.89915,-3.82725,1,0,dry
2022-11-03_1234_MVI_7532,11/3/2022 12:34,Chicó,male,adult,-40.89921,-3.82725,0,0,dry
2022-11-03_1255_MVI_7536,11/3/2022 12:55,Chicó,male,adult,-40.89895,-3.82734,1,0,dry
2022-11-03_1255_MVI_7536,11/3/2022 12:55,Chicó,male,adult,-40.89887,-3.82749,0,0,dry
2022-11-03_1311_MVI_7540,11/3/2022 13:11,Chicó,male,adult,-40.89894,-3.82773,1,0,dry
2022-11-03_1311_MVI_7540,11/3/2022 13:11,Chicó,male,adult,-40.89887,-3.82775,0,0,dry
2022-11-03_1335_MVI_7545,11/3/2022 13:35,Chicó,male,adult,-40.89925,-3.82785,1,0,dry
2022-11-03_1335_MVI_7545,11/3/2022 13:35,Chicó,male,adult,-40.89923,-3.82805,0,0,dry
2022-11-03_1353_MVI_7548,11/3/2022 13:53,Chicó,male,adult,-40.89902,-3.82777,1,0,dry
2022-11-03_1353_MVI_7548,11/3/2022 13:53,Chicó,male,adult,-40.89893,-3.82772,0,0,dry
2022-11-03_1409_MVI_7553,11/3/2022 14:09,Chicó,male,adult,-40.89936,-3.82744,1,0,dry
2022-11-03_1409_MVI_7553,11/3/2022 14:09,Chicó,male,adult,-40.89936,-3.82744,0,0,dry
2022-11-03_1418_MVI_7555,11/3/2022 14:18,Chicó,male,adult,-40.8997,-3.82731,1,0,dry
2022-11-03_1418_MVI_7555,11/3/2022 14:18,Chicó,male,adult,-40.89975,-3.82745,0,0,dry
2022-11-03_1608_MVI_7563,11/3/2022 16:08,Chicó,male,adult,-40.89954,-3.82438,1,0,dry
2022-11-03_1608_MVI_7563,11/3/2022 16:08,Chicó,male,adult,-40.89933,-3.82446,0,0,dry
2022-11-03_1624_MVI_7572,11/3/2022 16:24,Chicó,male,adult,-40.89925,-3.82426,1,0,dry
2022-11-03_1624_MVI_7572,11/3/2022 16:24,Chicó,male,adult,-40.89925,-3.82426,0,0,dry
2022-11-04_0739_MVI_7575,11/4/2022 7:39,Fabiano,male,adult,-40.89616,-3.82658,1,0,dry
2022-11-04_0739_MVI_7575,11/4/2022 7:39,Fabiano,male,adult,-40.89611,-3.8267,0,0,dry
2022-11-04_0756_MVI_7579,11/4/2022 7:56,Fabiano,male,adult,-40.89609,-3.82659,1,0,dry
2022-11-04_0756_MVI_7579,11/4/2022 7:56,Fabiano,male,adult,-40.89627,-3.82641,0,0,dry
2022-11-04_0812_MVI_7583,11/4/2022 8:12,Fabiano,male,adult,-40.89559,-3.82629,1,0,dry
2022-11-04_0812_MVI_7583,11/4/2022 8:12,Fabiano,male,adult,-40.89551,-3.8265,0,0,dry
2022-11-04_0828_MVI_7588,11/4/2022 8:28,Fabiano,male,adult,-40.89495,-3.82708,1,0,dry
2022-11-04_0828_MVI_7588,11/4/2022 8:28,Fabiano,male,adult,-40.89501,-3.82664,0,0,dry
2022-11-04_0848_MVI_7594,11/4/2022 8:48,Fabiano,male,adult,-40.89476,-3.82603,1,0,dry
2022-11-04_0848_MVI_7594,11/4/2022 8:48,Fabiano,male,adult,-40.89478,-3.82581,0,0,dry
2022-11-04_0903_MVI_7597,11/4/2022 9:03,Fabiano,male,adult,-40.89471,-3.82585,1,0,dry
2022-11-04_0903_MVI_7597,11/4/2022 9:03,Fabiano,male,adult,-40.89468,-3.8259,0,0,dry
2022-11-04_0941_MVI_7602,11/4/2022 9:41,Fabiano,male,adult,-40.89404,-3.82563,1,0,dry
2022-11-04_0941_MVI_7602,11/4/2022 9:41,Fabiano,male,adult,-40.89404,-3.82565,0,0,dry
2022-11-04_1023_MVI_7606,11/4/2022 10:23,Fabiano,male,adult,-40.89397,-3.82619,1,0,dry
2022-11-04_1023_MVI_7606,11/4/2022 10:23,Fabiano,male,adult,-40.89393,-3.82628,0,0,dry
2022-11-04_1054_MVI_7612,11/4/2022 10:54,Fabiano,male,adult,-40.89488,-3.82738,1,0,dry
2022-11-04_1054_MVI_7612,11/4/2022 10:54,Fabiano,male,adult,-40.89514,-3.8275,0,0,dry
2022-11-05_0650_MVI_7435,11/5/2022 6:50,Mucunzá,male,subadult,-40.89721,-3.82738,1,0,dry
2022-11-05_0650_MVI_7435,11/5/2022 6:50,Mucunzá,male,subadult,-40.89706,-3.82659,0,0,dry
2022-11-05_0707_MVI_7437,11/5/2022 7:07,Mucunzá,male,subadult,-40.89726,-3.82652,1,0,dry
