timestamp,individual,location.lat,location.long,sex,season
7/9/2023 9:57,João Grilo,-3.82688,-40.89515,male,dry
7/9/2023 10:11,João Grilo,-3.82681,-40.89513,male,dry
7/9/2023 11:32,João Grilo,-3.82711,-40.89569,male,dry
7/9/2023 11:38,João Grilo,-3.82728,-40.89571,male,dry
7/9/2023 11:46,João Grilo,-3.82716,-40.89558,male,dry
7/9/2023 12:02,João Grilo,-3.82719,-40.89597,male,dry
7/9/2023 13:28,João Grilo,-3.82725,-40.89708,male,dry
7/9/2023 13:33,João Grilo,-3.8263,-40.89645,male,dry
7/9/2023 13:37,João Grilo,-3.82737,-40.89719,male,dry
7/9/2023 13:41,João Grilo,-3.82752,-40.89725,male,dry
7/9/2023 13:53,João Grilo,-3.82735,-40.89773,male,dry
7/9/2023 13:58,João Grilo,-3.82734,-40.89771,male,dry
7/9/2023 14:45,João Grilo,-3.82714,-40.89842,male,dry
7/9/2023 16:27,João Grilo,-3.82597,-40.90001,male,dry
7/11/2023 7:02,Maria Bonita,-3.82733,-40.89766,female,dry
7/11/2023 7:23,Maria Bonita,-3.82718,-40.89846,female,dry
7/11/2023 7:34,Maria Bonita,-3.82717,-40.89817,female,dry
7/11/2023 7:41,Maria Bonita,-3.82728,-40.89813,female,dry
7/11/2023 7:55,Maria Bonita,-3.82724,-40.8978,female,dry
7/11/2023 8:27,Maria Bonita,-3.82752,-40.89745,female,dry
7/11/2023 9:01,Maria Bonita,-3.82747,-40.89733,female,dry
7/11/2023 9:08,Maria Bonita,-3.82733,-40.89755,female,dry
7/11/2023 9:26,Maria Bonita,-3.82719,-40.8977,female,dry
7/11/2023 9:43,Maria Bonita,-3.82727,-40.89752,female,dry
7/11/2023 12:41,Maria Bonita,-3.82691,-40.8936,female,dry
7/11/2023 13:04,Maria Bonita,-3.82711,-40.89347,female,dry
7/11/2023 13:06,Maria Bonita,-3.82718,-40.8933,female,dry
7/11/2023 15:12,Maria Bonita,-3.82702,-40.89835,female,dry
7/11/2023 16:18,Maria Bonita,-3.82596,-40.90014,female,dry
7/13/2023 7:22,Mucunzá,-3.8273,-40.89699,male,dry
7/13/2023 9:02,Mucunzá,-3.82638,-40.89572,male,dry
7/13/2023 9:32,Mucunzá,-3.82666,-40.89512,male,dry
7/13/2023 10:08,Mucunzá,-3.82673,-40.89555,male,dry
7/13/2023 10:20,Mucunzá,-3.82705,-40.89552,male,dry
7/13/2023 11:50,Mucunzá,-3.82725,-40.89393,male,dry
7/13/2023 12:19,Mucunzá,-3.82729,-40.89352,male,dry
7/13/2023 14:16,Mucunzá,-3.82621,-40.89555,male,dry
7/13/2023 15:15,Mucunzá,-3.82623,-40.89553,male,dry
7/13/2023 15:18,Mucunzá,-3.82621,-40.89555,male,dry
7/15/2023 6:45,Fabiano,-3.82751,-40.89833,male,dry
7/15/2023 6:53,Fabiano,-3.82762,-40.89822,male,dry
7/15/2023 10:02,Fabiano,-3.82735,-40.89359,male,dry
7/15/2023 11:11,Fabiano,-3.82684,-40.89271,male,dry
7/15/2023 11:28,Fabiano,-3.82678,-40.89264,male,dry
7/15/2023 11:38,Fabiano,-3.82658,-40.89279,male,dry
7/15/2023 11:42,Fabiano,-3.82671,-40.8925,male,dry
7/15/2023 11:46,Fabiano,-3.82653,-40.89311,male,dry
7/15/2023 11:49,Fabiano,-3.82642,-40.89325,male,dry
7/15/2023 12:04,Fabiano,-3.82624,-40.89291,male,dry
7/15/2023 12:08,Fabiano,-3.82616,-40.89268,male,dry
7/15/2023 12:28,Fabiano,-3.82648,-40.89257,male,dry
7/15/2023 12:45,Fabiano,-3.82617,-40.8916,male,dry
7/15/2023 13:25,Fabiano,-3.8266,-40.89166,male,dry
7/15/2023 14:09,Fabiano,-3.82642,-40.89252,male,dry
7/15/2023 14:12,Fabiano,-3.82627,-40.89245,male,dry
7/15/2023 14:24,Fabiano,-3.82642,-40.8927,male,dry
7/15/2023 14:47,Fabiano,-3.82629,-40.89264,male,dry
7/15/2023 14:52,Fabiano,-3.82636,-40.89283,male,dry
7/15/2023 14:56,Fabiano,-3.82621,-40.89289,male,dry
7/15/2023 15:07,Fabiano,-3.82662,-40.89302,male,dry
7/15/2023 15:13,Fabiano,-3.82624,-40.89273,male,dry
7/15/2023 16:09,Fabiano,-3.82641,-40.89367,male,dry
7/15/2023 16:57,Fabiano,-3.82454,-40.8955,male,dry
7/15/2023 17:05,Fabiano,-3.82597,-40.89594,male,dry
7/15/2023 17:13,Fabiano,-3.82641,-40.8959,male,dry
7/18/2023 8:06,Cajuína,-3.82707,-40.89649,female,dry
7/18/2023 8:17,Cajuína,-3.82702,-40.89636,female,dry
7/18/2023 8:37,Cajuína,-3.82729,-40.89688,female,dry
7/18/2023 8:57,Cajuína,-3.82706,-40.89597,female,dry
7/18/2023 9:51,Açucena ,-3.82739,-40.89699,female ,dry
7/18/2023 10:48,Cajuína,-3.82745,-40.89879,female,dry
7/18/2023 10:55,Cajuína,-3.82732,-40.8988,female,dry
7/18/2023 14:07,Cajuína,-3.8256,-40.90038,female,dry
7/26/2023 12:09,Chicó,-3.8262,-40.90049,male,dry
7/26/2023 12:40,Chicó,-3.8257,-40.9007,male,dry
7/26/2023 12:53,Chicó,-3.82612,-40.90049,male,dry
7/26/2023 13:01,Chicó,-3.82616,-40.90049,male,dry
7/26/2023 13:13,Chicó,-3.82619,-40.9006,male,dry
7/26/2023 13:16,Chicó,-3.82637,-40.9007,male,dry
7/26/2023 13:23,Chicó,-3.82646,-40.90083,male,dry
7/27/2023 13:50,Açucena,-3.82532,-40.90085,female,dry
7/27/2023 14:00,Açucena ,-3.82546,-40.9005,female ,dry
7/29/2023 7:32,Baleia,-3.82721,-40.89643,female,dry
7/29/2023 7:39,Baleia,-3.82633,-40.89573,female,dry
7/29/2023 7:55,Baleia,-3.82604,-40.89566,female,dry
7/29/2023 8:06,Baleia,-3.82611,-40.89592,female,dry
